time,value
0,3.7334
1,3.6223
2,3.2794
3,3.1827
4,2.8347
5,2.7726
6,2.6035
7,2.4881
8,2.1021
9,2.0085
10,1.4581
11,-0.15045999999999998
12,-0.48268999999999995
13,-0.48268
14,2.0922
15,1.9278
16,1.4912
17,0.6472100000000001
18,0.020548
19,-0.43522
20,-0.50307
21,-0.47781
22,-0.48476
23,-0.48153999999999997
24,-0.48267
25,-0.48268999999999995
26,2.4381
27,1.9192
28,1.7877
29,0.35536
30,-0.44595
31,-0.49401000000000006
32,-0.4844
33,-0.48516000000000004
34,-0.48261000000000004
35,-0.48268999999999995
36,-0.48268999999999995
37,-0.48268999999999995
38,0.17857
39,1.9127
40,0.81789
41,0.19454000000000002
42,-0.45782
43,-0.48318999999999995
44,-0.4806
45,-0.48268999999999995
46,-0.48218999999999995
47,-0.48268999999999995
48,-0.48268999999999995
49,-0.4827
50,-0.48118
51,1.6536
52,0.50675
53,-0.19074000000000002
54,-0.48053
55,-0.48228000000000004
56,-0.48263
57,-0.48268999999999995
58,-0.48268999999999995
59,-0.48268999999999995
60,-0.4827
61,-0.4827
62,-0.48268999999999995
63,0.8950600000000001
64,-0.075446
65,-0.50773
66,-0.47318000000000005
67,-0.48301000000000005
68,-0.48218
69,-0.48255
70,-0.48268
71,-0.48268999999999995
72,-0.48268999999999995
73,-0.47171
74,-0.4755
75,-0.47977
76,-0.48315
77,-0.4827
78,-0.5284300000000001
79,-0.48263999999999996
80,-0.4837
81,-0.48268999999999995
82,1.7301
83,1.2596
84,0.13885999999999998
85,0.088227
86,-0.46743
87,-0.48181999999999997
88,-0.48362
89,-0.48272
90,-0.48197
91,-0.48268999999999995
92,-0.48268999999999995
93,-0.48268999999999995
94,-0.48268999999999995
95,0.76162
96,-0.20273
97,-0.473
98,-0.48268999999999995
99,-0.48268999999999995
100,-0.48268999999999995
101,-0.48268999999999995
102,0.077904
103,-0.5173300000000001
104,-0.5300199999999999
105,-0.25284
106,-0.5163800000000001
107,-0.47195
108,-0.4826
109,-0.48268999999999995
110,-0.48268999999999995
111,-0.48268999999999995
112,-0.51062
113,-0.47136000000000006
114,-0.4716
115,-0.48463
116,-0.48268999999999995
117,-0.48268999999999995
118,-0.48421000000000003
119,-0.4836
120,-0.48535
121,-0.48381
122,-0.48276
123,-0.48188000000000003
124,-0.48268999999999995
125,-0.48268
126,-0.48268999999999995
127,-0.48268999999999995
128,-0.48268999999999995
129,-0.48268999999999995
130,-0.48268999999999995
131,-0.48268999999999995
132,-0.48268999999999995
133,-0.48268999999999995
134,-0.48268999999999995
135,-0.48266000000000003
136,-0.48268
137,-0.4853
138,1.5542
139,1.4459
140,-0.45793
141,-0.48382
142,-0.11159000000000001
143,-0.48528999999999994
144,-0.48268999999999995
145,-0.48721000000000003
146,-0.48268999999999995
147,-0.5222
148,-0.49528999999999995
149,-0.33812
150,0.21578000000000003
151,-0.49459
152,-0.51088
153,-0.5322899999999999
154,2.2736
155,-0.49168999999999996
156,-0.48768
157,1.5004
158,-0.51223
159,-0.48273
160,-0.5040399999999999
161,-0.48268999999999995
162,-0.4827
163,-0.48268999999999995
164,-0.48268999999999995
165,-0.48268999999999995
