time,value
0,2.6755
1,3.3887
2,3.0025
3,2.907
4,2.4804
5,2.4283
6,2.1443
7,1.9849
8,1.6124
9,1.5115
10,1.3985
11,1.2614
12,0.8491799999999999
13,0.11434000000000001
14,1.6267
15,1.535
16,1.3383
17,1.1704
18,0.8843
19,0.6349600000000001
20,0.36857
21,-0.065347
22,-0.29994
23,-0.5772
24,-0.88381
25,-0.7698699999999999
26,1.9957
27,1.6069
28,1.4689
29,0.9789399999999999
30,0.45124
31,-0.14440999999999998
32,-0.33000999999999997
33,-0.58136
34,-0.74524
35,-0.7418399999999999
36,-0.73742
37,-0.97
38,1.1213
39,1.5241
40,0.85462
41,1.0084
42,0.38816999999999996
43,-0.7408100000000001
44,-0.55813
45,-0.80518
46,-0.55192
47,-0.73255
48,-0.84809
49,-0.75736
50,0.11875
51,1.4185
52,1.0158
53,0.62371
54,-0.45291000000000003
55,-0.75869
56,-0.875
57,-0.8438200000000001
58,-0.8524299999999999
59,-0.82239
60,-0.87328
61,-0.73192
62,-0.47962
63,1.1964
64,0.62953
65,0.28981999999999997
66,-0.19624
67,-0.6290100000000001
68,-0.75549
69,-0.857
70,-0.9166200000000001
71,-0.8282700000000001
72,-0.8585799999999999
73,0.019794
74,-0.28683000000000003
75,-0.39303
76,-0.55862
77,-0.7832
78,0.21911999999999998
79,-0.39229
80,-0.6120899999999999
81,-0.8144399999999999
82,1.4586
83,1.3032
84,0.87797
85,0.87635
86,-0.04705
87,-0.29898
88,-0.4831
89,-0.53077
90,-0.69076
91,-0.8206700000000001
92,-0.85631
93,-0.83999
94,-0.8414799999999999
95,1.148
96,0.54632
97,-0.1598
98,-0.9323299999999999
99,-0.8532799999999999
100,-0.86823
101,-0.89712
102,0.81791
103,0.20185
104,-0.1137
105,0.60322
106,-0.039631
107,-0.37603000000000003
108,-0.79569
109,-0.9187299999999999
110,-0.92458
111,-0.97529
112,0.28002
113,-0.35096
114,-0.37699
115,-0.63298
116,-1.0162
117,-1.0143
118,-0.3115
119,-0.59233
120,-0.69723
121,-0.79409
122,-0.9091
123,-0.7212
124,-0.95294
125,-0.86739
126,-0.89551
127,-0.91856
128,-0.9577700000000001
129,-1.0256
130,-0.9185200000000001
131,-0.17920999999999998
132,-0.9024700000000001
133,-1.0342
134,-1.0363
135,-1.0374
136,-0.08453
137,-0.051503999999999994
138,0.9566399999999999
139,1.1669
140,-0.048674
141,-0.6311399999999999
142,0.62147
143,-0.33127
144,-0.8962100000000001
145,-0.62812
146,-0.8886
147,0.18314
148,-0.43246
149,0.25313
150,0.31264000000000003
151,-0.4129
152,-0.26378
153,0.31171
154,1.9366
155,-0.34498
156,-0.37485999999999997
157,1.484
158,0.098321
159,-0.13530999999999999
160,-0.11775999999999999
161,-0.42162
162,-0.58007
163,-0.9190799999999999
164,-0.61248
165,-0.6909
