time,value
0,3.7836
1,3.6996
2,3.3119
3,3.2078
4,2.8035
5,2.7319
6,2.4303
7,2.1604
8,1.6958
9,1.3019999999999998
10,0.9651299999999999
11,0.70519
12,0.43638999999999994
13,-0.15213
14,1.3798
15,1.3024
16,1.2556
17,0.9773299999999999
18,0.45202
19,0.23546
20,-0.037481
21,-0.22759000000000001
22,-0.7864399999999999
23,-0.84283
24,-0.73019
25,-0.6755399999999999
26,2.0887
27,1.5661
28,1.3838
29,0.8406100000000001
30,0.36634
31,-0.01439
32,-0.26721
33,-0.502
34,-0.5577
35,-0.54304
36,-0.8520700000000001
37,-0.88639
38,0.64163
39,1.287
40,0.74174
41,0.64588
42,-0.42586999999999997
43,-0.75207
44,-0.60536
45,-0.6844899999999999
46,-0.8316399999999999
47,-0.76236
48,-0.84688
49,-0.703
50,-0.081432
51,1.2767
52,0.84872
53,0.35302
54,-0.36606
55,-0.69877
56,-0.8232700000000001
57,-0.68783
58,-0.64717
59,-0.69213
60,-0.77675
61,-0.59531
62,0.0030515
63,1.0019
64,0.465
65,0.14423
66,-0.19952999999999999
67,-0.67279
68,-0.71895
69,-0.6966899999999999
70,-0.7396699999999999
71,-0.6553800000000001
72,-0.8703200000000001
73,-0.040836000000000004
74,-0.2313
75,-0.31296999999999997
76,-0.56305
77,-0.6913199999999999
78,0.22191
79,-0.30537
80,-0.56999
81,-0.6109600000000001
82,1.3258
83,1.2212
84,0.6031
85,0.58209
86,0.1496
87,-0.15409
88,-0.8741899999999999
89,-0.92642
90,-0.85929
91,-0.6203
92,-0.7592800000000001
93,-0.7144
94,-0.8293299999999999
95,1.0768
96,0.46353999999999995
97,-0.15439
98,-0.8942700000000001
99,-0.78294
100,-0.76772
101,-0.84856
102,0.6927
103,0.37656
104,0.3599
105,0.48527
106,0.23819
107,-0.021185
108,-0.86805
109,-0.8875200000000001
110,-0.8407
111,-0.9050600000000001
112,-0.34162
113,0.11087000000000001
114,0.00063896
115,-0.30406
116,-0.92937
117,-0.9288299999999999
118,-0.80196
119,-0.54066
120,-0.18717
121,-0.5643699999999999
122,-0.85495
123,-0.8618399999999999
124,-0.8284600000000001
125,-0.6462
126,-0.82139
127,-0.78579
128,-0.72782
129,-0.9623299999999999
130,-0.76854
131,-0.89071
132,-0.86001
133,-0.9581799999999999
134,-0.9441200000000001
135,-0.7225699999999999
136,-0.6147100000000001
137,0.09389700000000001
138,1.25
139,0.9908100000000001
140,-0.21461
141,-0.38424
142,0.36668
143,-0.49217
144,-0.8535799999999999
145,-0.54645
146,-0.81466
147,0.006940300000000001
148,-0.29917
149,0.055059000000000004
150,0.28189000000000003
151,-0.31092
152,-0.31277
153,0.27529000000000003
154,2.1371
155,-0.30993000000000004
156,-0.35181999999999997
157,1.1204
158,0.19447
159,0.072424
160,0.04512
161,-0.25685
162,-0.5152800000000001
163,-0.86908
164,-0.60026
165,-0.66906
