time,value
0,2.2071
1,3.2612
2,2.8771
3,2.778
4,2.3623
5,2.2877
6,1.9884
7,1.8312
8,1.396
9,1.2462
10,1.1344
11,0.9974799999999999
12,0.79879
13,-0.46398
14,1.4713
15,1.4414
16,1.278
17,1.1547
18,0.74559
19,0.56118
20,0.27834000000000003
21,0.074927
22,-0.22061999999999998
23,-0.59729
24,-0.92484
25,-1.0443
26,1.8532
27,1.5056
28,1.3941
29,1.0088
30,0.70206
31,0.36461
32,0.10245
33,-0.37718
34,-0.73216
35,-1.0243
36,-1.0055
37,-1.0927
38,0.96747
39,1.3982
40,0.8462
41,0.9242600000000001
42,-0.17187
43,-0.75336
44,-0.57844
45,-1.0646
46,-0.67594
47,-0.95295
48,-1.0628
49,-1.0471
50,0.44127
51,1.3381
52,0.95501
53,0.66859
54,-0.14328
55,-0.56876
56,-0.8796799999999999
57,-0.9043700000000001
58,-1.0642
59,-1.0769
60,-1.1131
61,-1.0361
62,-1.1478
63,1.0813
64,0.72937
65,0.48408999999999996
66,0.058904
67,-0.35484
68,-0.6003
69,-0.77203
70,-0.89223
71,-1.0421
72,-0.99229
73,0.25096
74,0.061937
75,-0.047651
76,-0.23283
77,-1.0447
78,0.5667399999999999
79,0.027668
80,-0.40645
81,-0.81745
82,1.3633
83,1.2456
84,0.82495
85,0.85172
86,0.4465
87,0.10330999999999999
88,-0.32938
89,-0.50334
90,-0.68325
91,-1.1009
92,-1.1134
93,-1.1083
94,-0.9952
95,1.1459
96,0.7531800000000001
97,0.021904
98,-1.0867
99,-1.0275
100,-1.0852
101,-1.0457
102,0.9237200000000001
103,0.67898
104,0.67198
105,0.769
106,0.55881
107,0.28449
108,-0.7861
109,-1.0249
110,-1.071
111,-1.1038
112,0.12024000000000001
113,0.39776
114,0.32053000000000004
115,-0.22229000000000002
116,-1.1159
117,-1.1481
118,-0.56815
119,-0.1487
120,0.11185
121,-0.44038999999999995
122,-0.76612
123,-0.48161000000000004
124,-0.9530200000000001
125,-1.0374
126,-1.1139
127,-1.0651
128,-0.9151100000000001
129,-1.1483
130,-1.0901
131,0.2154
132,-1.1167
133,-1.1498
134,-1.1537
135,-0.18604
136,-0.2948
137,0.22526
138,0.81787
139,1.1299
140,0.13384000000000001
141,-0.67777
142,0.67779
143,-0.15555
144,-1.0785
145,-0.58095
146,-1.0811
147,0.34489000000000003
148,-0.49667
149,0.2666
150,0.36314
151,-0.48068999999999995
152,-0.20849
153,0.37189
154,1.7959
155,-0.25918
156,-0.31717
157,1.3291
158,0.15169000000000002
159,-0.52164
160,-0.13501
161,-0.7272
162,-0.80599
163,-1.0168
164,-0.80669
165,-0.8628399999999999
