time,value
0,2.217
1,3.5003
2,3.111
3,2.9779
4,2.5647
5,2.4928
6,2.2392
7,2.051
8,1.6056
9,1.4622
10,1.4881
11,0.9847299999999999
12,0.52847
13,-0.38140999999999997
14,1.7066
15,1.6492
16,1.3939
17,1.2143
18,0.85121
19,0.5107
20,0.1874
21,-0.08196
22,-0.27859
23,-0.83925
24,-0.8410299999999999
25,-0.67448
26,2.1052
27,1.7051
28,1.5630000000000002
29,0.99616
30,0.3377
31,-0.1413
32,-0.39746
33,-0.7087399999999999
34,-0.69506
35,-0.7143
36,-0.65691
37,-0.92007
38,1.0448
39,1.6269
40,0.9289200000000001
41,1.0278
42,0.30654000000000003
43,-0.57772
44,-0.52977
45,-0.76759
46,-0.63773
47,-0.63017
48,-0.78064
49,-0.71346
50,0.11115
51,1.4707
52,1.067
53,0.63556
54,-0.41949
55,-0.7845
56,-0.83657
57,-0.76575
58,-0.7801899999999999
59,-0.74953
60,-0.81966
61,-0.7226
62,-0.42003999999999997
63,1.2749
64,0.63221
65,0.24561
66,-0.30788000000000004
67,-0.70011
68,-0.79878
69,-0.80543
70,-0.84147
71,-0.7581399999999999
72,-0.8328399999999999
73,-0.090073
74,-0.36668
75,-0.43804
76,-0.71407
77,-0.72192
78,0.13589
79,-0.46
80,-0.74348
81,-0.73437
82,1.5192
83,1.3378
84,0.86456
85,0.78101
86,-0.10187
87,-0.27813000000000004
88,-0.5453600000000001
89,-0.6513899999999999
90,-0.8723700000000001
91,-0.72746
92,-0.81593
93,-0.7569600000000001
94,-0.79492
95,1.2032
96,0.39733
97,-0.24745
98,-0.8852399999999999
99,-0.8113
100,-0.76294
101,-0.85367
102,0.76868
103,0.097581
104,-0.36598
105,0.52185
106,-0.18273
107,-0.40986999999999996
108,-0.95636
109,-0.8739899999999999
110,-0.84908
111,-0.9010799999999999
112,0.23621
113,-0.35466
114,-0.45708999999999994
115,-0.86697
116,-0.95373
117,-0.96355
118,-0.34469
119,-0.66399
120,-0.68826
121,-0.86045
122,-0.88356
123,-0.89879
124,-0.7945300000000001
125,-0.8869799999999999
126,-0.69498
127,-0.8340799999999999
128,-0.7551100000000001
129,-0.78308
130,-0.85739
131,-0.094347
132,-0.7550899999999999
133,-0.95935
134,-0.9596899999999999
135,-0.94405
136,-0.15596
137,-0.12195
138,0.9943
139,1.2601
140,-0.14397000000000001
141,-0.63898
142,0.58677
143,-0.32616999999999996
144,-0.83895
145,-0.65672
146,-0.82586
147,0.16285
148,-0.5054
149,0.23406999999999997
150,0.3306
151,-0.48895
152,-0.29044000000000003
153,0.22499
154,2.0563
155,-0.34633
156,-0.39071
157,1.574
158,0.070051
159,-0.058696000000000005
160,-0.10064
161,-0.34188
162,-0.51348
163,-0.81152
164,-0.5414100000000001
165,-0.59726
