time,value
0,3.9739999999999998
1,3.8282
2,3.427
3,3.312
4,2.9405
5,2.867
6,2.4982
7,2.325
8,1.8055
9,1.5596
10,1.1153
11,0.81687
12,0.56611
13,0.22058000000000003
14,1.5654
15,1.3902
16,1.1043
17,0.81702
18,0.45919
19,0.21433000000000002
20,0.049677
21,-0.30651999999999996
22,-0.67709
23,-0.77659
24,-0.5544600000000001
25,-0.56928
26,2.2064
27,1.6143
28,1.3537
29,0.66298
30,0.10597000000000001
31,-0.34276999999999996
32,-0.50603
33,-0.5017
34,-0.5057699999999999
35,-0.5211899999999999
36,-0.60926
37,-0.7862600000000001
38,0.7278399999999999
39,1.3794
40,0.60543
41,0.7124
42,0.065117
43,-0.6106
44,-0.52656
45,-0.6527
46,-0.79891
47,-0.5110399999999999
48,-0.68396
49,-0.5996600000000001
50,-0.19875
51,1.232
52,0.71875
53,0.24439
54,-0.6005
55,-0.65584
56,-0.69558
57,-0.63808
58,-0.62829
59,-0.62462
60,-0.69915
61,-0.5557300000000001
62,-0.037848
63,0.86198
64,0.28169
65,-0.012454
66,-0.30530999999999997
67,-0.64125
68,-0.6993699999999999
69,-0.61588
70,-0.65182
71,-0.5957
72,-0.77695
73,-0.17942
74,-0.45068
75,-0.6173
76,-0.62498
77,-0.60436
78,-0.024505000000000002
79,-0.55366
80,-0.5562
81,-0.535
82,1.2672
83,1.016
84,0.58199
85,0.4648
86,-0.31134
87,-0.63455
88,-0.82867
89,-0.8065
90,-0.7507
91,-0.56045
92,-0.63241
93,-0.58132
94,-0.71705
95,0.80972
96,0.11145999999999999
97,-0.2308
98,-0.78564
99,-0.7019
100,-0.67932
101,-0.75717
102,0.41079
103,-0.12719
104,0.063916
105,0.20004
106,-0.35586
107,-0.67491
108,-0.72664
109,-0.79338
110,-0.77377
111,-0.81524
112,0.010848
113,-0.65992
114,-0.70911
115,-0.71157
116,-0.82695
117,-0.84421
118,-0.63741
119,-0.8342
120,-0.8266399999999999
121,-0.63953
122,-0.68392
123,-0.66645
124,-0.65495
125,-0.61445
126,-0.45873
127,-0.6902
128,-0.5996199999999999
129,-0.6509999999999999
130,-0.6945899999999999
131,-0.7173
132,-0.7116899999999999
133,-0.8485
134,-0.81028
135,-0.8672799999999999
136,-0.05934299999999999
137,0.17135999999999998
138,1.369
139,0.98046
140,-0.25488
141,-0.392
142,0.23953000000000002
143,-0.48803
144,-0.7267600000000001
145,-0.53591
146,-0.70428
147,-0.019956
148,-0.30949
149,-0.0094506
150,0.11234000000000001
151,-0.31118
152,-0.30025
153,0.18139
154,2.2403
155,-0.27098
156,-0.29521
157,1.1224
158,0.16488
159,0.13284
160,0.048463
161,-0.19451
162,-0.38272
163,-0.73765
164,-0.41906000000000004
165,-0.49351000000000006
