time,value
0,4.1514
1,4.0421
2,3.6757
3,3.577
4,3.1147
5,2.9588
6,2.5849
7,2.2901
8,1.62
9,1.3519
10,0.91258
11,0.7155699999999999
12,0.55898
13,-0.21454
14,1.4214
15,1.2454
16,0.9202899999999999
17,0.74502
18,0.38906
19,0.084231
20,-0.09185700000000001
21,-0.6605300000000001
22,-0.7339100000000001
23,-0.71418
24,-0.6100399999999999
25,-0.60019
26,1.9753
27,1.525
28,1.264
29,0.63058
30,0.21475999999999998
31,-0.3252
32,-0.40659
33,-0.44916000000000006
34,-0.46361
35,-0.47716000000000003
36,-0.73485
37,-0.75815
38,0.537
39,1.2235
40,0.5250100000000001
41,0.57593
42,-0.3211
43,-0.6227
44,-0.68824
45,-0.63484
46,-0.76171
47,-0.59673
48,-0.75879
49,-0.6703899999999999
50,-0.72216
51,1.0269
52,0.66374
53,0.21154
54,-0.54038
55,-0.62663
56,-0.67174
57,-0.56106
58,-0.60752
59,-0.63577
60,-0.72183
61,-0.5751
62,0.11307
63,0.78094
64,0.3044
65,-0.039385
66,-0.29651
67,-0.6539699999999999
68,-0.68228
69,-0.57558
70,-0.60827
71,-0.55509
72,-0.7690899999999999
73,-0.093551
74,-0.48049
75,-0.67853
76,-0.58902
77,-0.67705
78,0.057997
79,-0.43408
80,-0.52254
81,-0.49233000000000005
82,1.0445
83,0.90171
84,0.52017
85,0.43608
86,0.21894
87,-0.68514
88,-0.7585
89,-0.7702899999999999
90,-0.71041
91,-0.54032
92,-0.6201800000000001
93,-0.59731
94,-0.7530600000000001
95,0.7642800000000001
96,0.23226999999999998
97,-0.19075
98,-0.80081
99,-0.7158
100,-0.66091
101,-0.75915
102,0.53813
103,0.064928
104,0.17920999999999998
105,0.27842
106,-0.025968
107,-0.23908000000000001
108,-0.66452
109,-0.79306
110,-0.76489
111,-0.78257
112,-0.19754000000000002
113,-0.082615
114,-0.24349
115,-0.6550699999999999
116,-0.7774800000000001
117,-0.80366
118,-0.77271
119,-0.58572
120,-0.70528
121,-0.66927
122,-0.6827300000000001
123,-0.69812
124,-0.63039
125,-0.6842199999999999
126,-0.67633
127,-0.70093
128,-0.6469699999999999
129,-0.83314
130,-0.6923600000000001
131,-0.33497
132,-0.73072
133,-0.85598
134,-0.7793899999999999
135,-0.6586
136,-0.3992
137,-0.059114
138,1.3383
139,0.97975
140,-0.21916
141,-0.30272
142,0.22780999999999998
143,-0.5201399999999999
144,-0.74542
145,-0.47292
146,-0.71828
147,-0.12954000000000002
148,-0.21409
149,-0.019218
150,0.15959
151,-0.21379
152,-0.26921999999999996
153,0.33366
154,2.256
155,-0.20847
156,-0.23778000000000002
157,0.9108700000000001
158,0.28055
159,0.21779
160,0.14655
161,-0.12275
162,-0.40102
163,-0.75031
164,-0.44572
165,-0.53491
