time,value
0,4.9344
1,4.7708
2,4.3071
3,4.0749
4,2.8424
5,3.056
6,2.4124
7,1.9583
8,1.3468
9,1.085
10,1.1639
11,0.54907
12,-0.39779000000000003
13,-0.64964
14,1.1068
15,0.90289
16,0.65954
17,0.36601
18,-0.025668
19,-0.26961
20,-0.5093300000000001
21,-0.70603
22,-0.65756
23,-0.24129
24,-0.31167
25,-0.50572
26,2.0431
27,1.2278
28,1.0298
29,0.38978
30,0.061144000000000004
31,-0.24251999999999999
32,-0.19972
33,-0.18008
34,-0.22956
35,-0.36078000000000005
36,-0.58741
37,-0.71416
38,0.16338
39,0.8951899999999999
40,0.28071999999999997
41,0.19688
42,-0.38345999999999997
43,-0.21545
44,-0.61278
45,-0.47317
46,-0.40485
47,-0.39807
48,-0.58587
49,-0.47100000000000003
50,-0.8159
51,0.79835
52,0.29849000000000003
53,-0.26976999999999995
54,-0.54888
55,-0.42448
56,-0.5059100000000001
57,-0.38098000000000004
58,-0.4718
59,-0.49146999999999996
60,-0.59121
61,-0.40646
62,0.34891
63,0.44098999999999994
64,-0.19204000000000002
65,-0.39566
66,-0.6409100000000001
67,-0.48047
68,-0.47208999999999995
69,-0.35306
70,-0.42476
71,-0.41341000000000006
72,-0.69728
73,-0.5050399999999999
74,-0.68567
75,-0.6604300000000001
76,-0.39789
77,-0.45908999999999994
78,-0.13592
79,-0.23606999999999997
80,-0.25475
81,-0.29295
82,0.81405
83,0.60948
84,0.13185
85,0.071047
86,-0.75307
87,-0.7612899999999999
88,-0.34486999999999995
89,-0.4346
90,-0.34815999999999997
91,-0.43144
92,-0.5212399999999999
93,-0.42066000000000003
94,-0.6629
95,0.38161
96,-0.32894
97,-0.6742199999999999
98,-0.71736
99,-0.60921
100,-0.58523
101,-0.67423
102,-0.0071471
103,-0.45508999999999994
104,0.41568999999999995
105,-0.27987
106,-0.61301
107,-0.7451800000000001
108,-0.34391
109,-0.76108
110,-0.69126
111,-0.77117
112,-0.40865999999999997
113,-0.71411
114,-0.69429
115,-0.39481
116,-0.74971
117,-0.79602
118,-0.74345
119,-0.45288999999999996
120,-0.55623
121,-0.37184
122,-0.56548
123,-0.42983000000000005
124,-0.45225
125,-0.37668
126,-0.48851999999999995
127,-0.5360699999999999
128,-0.44997
129,-0.66372
130,-0.48923
131,-0.78525
132,-0.6797
133,-0.81128
134,-0.65075
135,-0.049079000000000005
136,-0.64391
137,-0.38481
138,1.1414
139,0.8279299999999999
140,-0.14718
141,-0.015619999999999998
142,0.11375999999999999
143,-0.29020999999999997
144,-0.64077
145,-0.23618000000000003
146,-0.61337
147,-0.15750999999999998
148,0.075892
149,0.04034
150,0.16116
151,0.055764
152,0.0026403000000000004
153,0.8057
154,1.9525
155,0.042768
156,-0.007640300000000001
157,0.94504
158,0.7087399999999999
159,0.41947
160,0.49806999999999996
161,0.029108999999999996
162,-0.25246
163,-0.69018
164,-0.28469
165,-0.40781999999999996
