time,value
0,4.7604
1,5.3469
2,4.8252
3,3.6235
4,2.7872
5,2.8282
6,2.2001
7,1.6959
8,0.41381
9,0.19091
10,-0.8606
11,-0.78361
12,-0.68316
13,-0.79115
14,0.12432
15,-0.36884
16,-0.40529
17,-0.47168000000000004
18,-0.64644
19,-0.66062
20,-0.4439
21,-0.19415
22,0.33518000000000003
23,0.34231
24,-0.18399000000000001
25,-0.52396
26,1.7262
27,1.0457
28,1.0046
29,0.34744
30,0.22691999999999998
31,0.31619
32,0.25938
33,0.17589000000000002
34,-0.013443
35,-0.16680999999999999
36,-0.63717
37,-0.74663
38,-0.62879
39,-0.38392
40,-0.59197
41,-0.54042
42,-0.74317
43,-0.27749
44,-0.44314
45,-0.39925
46,-0.041272
47,-0.43748000000000004
48,-0.6706300000000001
49,-0.43767
50,0.14974
51,-0.41971
52,-0.53838
53,-0.73274
54,-0.13774
55,-0.15429
56,-0.3149
57,-0.30906999999999996
58,-0.40399999999999997
59,-0.41147
60,-0.5479
61,-0.26916999999999996
62,0.62678
63,-0.47568999999999995
64,-0.7437699999999999
65,-0.67515
66,-0.47913999999999995
67,-0.15714
68,-0.22787
69,-0.16035
70,-0.34486
71,-0.27734000000000003
72,-0.7222
73,-0.3998
74,-0.35577
75,-0.25806999999999997
76,-0.062015999999999995
77,-0.40438
78,0.24308000000000002
79,0.16488
80,0.053015
81,-0.133
82,-0.4202
83,-0.46342
84,-0.6082
85,-0.59705
86,-0.25176
87,0.10622000000000001
88,0.15759
89,0.11674000000000001
90,0.038428
91,-0.36938000000000004
92,-0.56401
93,-0.42607
94,-0.71412
95,-0.51831
96,-0.72447
97,-0.59677
98,-0.77462
99,-0.65935
100,-0.6015699999999999
101,-0.71643
102,-0.67087
103,-0.58868
104,0.8810600000000001
105,-0.74627
106,-0.42698
107,-0.16127
108,0.00071276
109,-0.8085899999999999
110,-0.73292
111,-0.79664
112,-0.62613
113,-0.26179
114,-0.12685
115,-0.012004
116,-0.76839
117,-0.83283
118,-0.08766399999999999
119,-0.064775
120,-0.13848
121,-0.11409000000000001
122,-0.38113
123,-0.1509
124,-0.30068
125,-0.025044
126,-0.3319
127,-0.35978000000000004
128,-0.29980999999999997
129,-0.69367
130,-0.27166999999999997
131,-0.81842
132,-0.67577
133,-0.8558899999999999
134,-0.75972
135,0.21949000000000002
136,-0.8517899999999999
137,-0.8290799999999999
138,0.9752799999999999
139,0.84236
140,0.30078
141,0.34923000000000004
142,0.22528
143,0.12779000000000001
144,-0.67594
145,0.083988
146,-0.62979
147,0.22568000000000002
148,0.5200100000000001
149,0.29741
150,0.38761999999999996
151,0.49573999999999996
152,0.43133999999999995
153,1.7029
154,2.0293
155,0.39066999999999996
156,0.32639
157,1.5027
158,1.4116
159,0.71548
160,1.0511
161,0.21135
162,-0.24326
163,-0.68876
164,-0.3719
165,-0.45938
