time,value
0,4.2487
1,4.1606
2,3.745
3,3.6194
4,3.0757
5,2.968
6,2.3432
7,2.3094
8,1.5859
9,1.4621
10,1.1094
11,1.0136
12,0.45074
13,-0.25216
14,1.4503
15,1.2553
16,0.9466600000000001
17,0.66108
18,0.3237
19,0.065889
20,-0.34475
21,-0.5432
22,-0.7533
23,-0.46
24,-0.46007
25,-0.57304
26,2.0339
27,1.4286
28,1.2846
29,0.54494
30,0.069243
31,-0.32134
32,-0.35493
33,-0.30019
34,-0.2985
35,-0.34386
36,-0.7047899999999999
37,-0.79886
38,0.5323399999999999
39,1.2371
40,0.51302
41,0.4588
42,-0.017934000000000002
43,-0.49183999999999994
44,-0.58928
45,-0.47575
46,-0.6265
47,-0.51782
48,-0.69752
49,-0.50921
50,-0.60025
51,1.0716
52,0.57901
53,0.10558
54,-0.62167
55,-0.51948
56,-0.57339
57,-0.46013000000000004
58,-0.47698
59,-0.48578000000000005
60,-0.62353
61,-0.42083999999999994
62,0.1801
63,0.73211
64,0.158
65,-0.17452
66,-0.58305
67,-0.55099
68,-0.57902
69,-0.42333999999999994
70,-0.48682
71,-0.42765
72,-0.7338899999999999
73,-0.45248
74,-0.59237
75,-0.66843
76,-0.47225
77,-0.48348
78,-0.079264
79,-0.39177
80,-0.36325999999999997
81,-0.35673
82,1.081
83,0.8912
84,0.38599
85,0.31595
86,-0.5887
87,-0.80082
88,-0.74347
89,-0.70804
90,-0.56797
91,-0.5104
92,-0.6301800000000001
93,-0.55957
94,-0.73998
95,0.68904
96,-0.025656
97,-0.5179199999999999
98,-0.7758
99,-0.6835
100,-0.65147
101,-0.74252
102,0.2919
103,-0.33762
104,-0.79609
105,0.086673
106,-0.52682
107,-0.80538
108,-0.54581
109,-0.7925
110,-0.74826
111,-0.81414
112,-0.16697
113,-0.75127
114,-0.75547
115,-0.4792
116,-0.833
117,-0.83011
118,-0.66564
119,-0.5262899999999999
120,-0.69075
121,-0.55845
122,-0.5239
123,-0.55792
124,-0.6049
125,-0.50856
126,-0.62937
127,-0.6096600000000001
128,-0.40299
129,-0.84862
130,-0.6663
131,-0.88044
132,-0.7832399999999999
133,-0.8594
134,-0.8650700000000001
135,-0.8628299999999999
136,-0.33461
137,-0.10954000000000001
138,1.4005
139,0.89936
140,-0.26202
141,-0.11139
142,0.2464
143,-0.44293999999999994
144,-0.72443
145,-0.32595
146,-0.68886
147,-0.11281
148,-0.019142
149,0.034163
150,0.14456
151,-0.023615
152,-0.084203
153,0.61963
154,2.1926
155,-0.077678
156,-0.12114000000000001
157,1.0482
158,0.5321600000000001
159,0.24491999999999997
160,0.34515999999999997
161,-0.10826
162,-0.36544
163,-0.77495
164,-0.44977
165,-0.5270199999999999
