time,value
0,4.6112
1,4.4591
2,4.0333
3,3.935
4,3.2458
5,2.9982
6,2.286
7,2.3223
8,1.3905
9,1.3226
10,1.1347
11,0.7548199999999999
12,0.13333
13,-0.54189
14,1.3630000000000002
15,1.1043
16,0.77795
17,0.49805
18,0.13527999999999998
19,-0.13310999999999998
20,-0.63154
21,-0.7440100000000001
22,-0.63198
23,-0.31849
24,-0.37511
25,-0.53597
26,1.9151
27,1.2551
28,1.234
29,0.43323999999999996
30,0.0066624
31,-0.2627
32,-0.2593
33,-0.22925
34,-0.24294000000000002
35,-0.3241
36,-0.62246
37,-0.73393
38,0.27675
39,1.1039
40,0.40408
41,0.2377
42,-0.28554
43,-0.48325
44,-0.64665
45,-0.47661000000000003
46,-0.5968899999999999
47,-0.52069
48,-0.6392399999999999
49,-0.45743999999999996
50,-0.8011
51,0.9164700000000001
52,0.42038000000000003
53,-0.056567
54,-0.62567
55,-0.45942
56,-0.51939
57,-0.40462
58,-0.44098000000000004
59,-0.46574
60,-0.59187
61,-0.39263000000000003
62,0.27935
63,0.58048
64,-0.0013655999999999998
65,-0.31232
66,-0.7252
67,-0.49828999999999996
68,-0.54524
69,-0.38711999999999996
70,-0.45015
71,-0.37903000000000003
72,-0.73283
73,-0.64544
74,-0.67403
75,-0.6511399999999999
76,-0.40504
77,-0.47556000000000004
78,-0.15327000000000002
79,-0.32943
80,-0.3039
81,-0.29384
82,0.9216200000000001
83,0.74708
84,0.16582
85,0.11857000000000001
86,-0.74375
87,-0.70421
88,-0.6412899999999999
89,-0.52028
90,-0.43408
91,-0.4671
92,-0.58996
93,-0.5056
94,-0.688
95,0.5118199999999999
96,-0.12065999999999999
97,-0.6562899999999999
98,-0.75565
99,-0.65927
100,-0.61983
101,-0.6977
102,0.1149
103,-0.37849
104,0.18665
105,-0.065328
106,-0.63548
107,-0.7290000000000001
108,-0.37618
109,-0.75379
110,-0.7180300000000001
111,-0.7671899999999999
112,-0.2874
113,-0.71106
114,-0.66988
115,-0.50212
116,-0.77244
117,-0.77405
118,-0.7237899999999999
119,-0.53903
120,-0.65568
121,-0.40253
122,-0.56685
123,-0.43988
124,-0.43017
125,-0.42673
126,-0.49028
127,-0.5220199999999999
128,-0.41627
129,-0.69212
130,-0.51603
131,-0.72434
132,-0.7084699999999999
133,-0.809
134,-0.7078
135,-0.7712399999999999
136,-0.40738
137,-0.37185999999999997
138,1.2687
139,0.8641200000000001
140,-0.19612000000000002
141,-0.05697000000000001
142,0.17731
143,-0.31934
144,-0.67118
145,-0.27554
146,-0.64149
147,-0.20329
148,0.037415
149,0.00098875
150,0.1394
151,0.030694
152,-0.038239999999999996
153,0.71837
154,1.9509999999999998
155,-0.0057087
156,-0.048788
157,1.0383
158,0.64369
159,0.34785
160,0.43396999999999997
161,-0.024008
162,-0.30205
163,-0.71317
164,-0.33773000000000003
165,-0.47385
