time,value
0,1.4813
1,4.2073
2,3.7912
3,3.6125
4,3.0178
5,2.8226
6,2.2383
7,1.6671
8,-0.6120800000000001
9,-0.74215
10,-1.1524
11,-0.9798100000000001
12,-1.061
13,-1.0893
14,-0.015341
15,-0.03669
16,0.070037
17,0.19327
18,0.52365
19,0.58653
20,0.6665399999999999
21,0.59463
22,0.5201600000000001
23,0.2692
24,-0.61588
25,-0.95794
26,1.7787
27,1.5814
28,1.492
29,0.95329
30,0.81937
31,0.57435
32,0.26799
33,-0.052570000000000006
34,-0.3669
35,-0.6836300000000001
36,-0.79184
37,-1.1183
38,0.57571
39,-0.053885
40,-0.15535
41,0.21893
42,0.33769
43,-0.49721000000000004
44,-0.28304
45,-0.88554
46,-0.076386
47,-0.97477
48,-1.0687
49,-0.94004
50,0.9795
51,-0.014469999999999998
52,0.048423
53,0.35629
54,0.080563
55,-0.3444
56,-0.68291
57,-0.70885
58,-0.86311
59,-0.86051
60,-1.0164
61,-0.82939
62,-0.21043
63,0.080728
64,0.27211
65,0.33524
66,0.10288
67,-0.19768
68,-0.41488
69,-0.52565
70,-0.71691
71,-0.77115
72,-0.94458
73,0.35219
74,0.19172
75,0.092538
76,-0.12349
77,-0.93111
78,0.7297100000000001
79,0.12485999999999998
80,-0.15850999999999998
81,-0.49205
82,-0.0073271000000000005
83,0.022969
84,0.20187
85,0.37405
86,0.66563
87,0.48595
88,0.27471999999999996
89,0.13948
90,-0.11622
91,-0.8855299999999999
92,-0.9474899999999999
93,-0.84147
94,-0.973
95,0.065088
96,0.37789
97,-0.060163999999999995
98,-1.1267
99,-1.0597
100,-1.0382
101,-1.051
102,0.37071
103,0.38243
104,0.65133
105,0.35241
106,0.29536
107,0.15595
108,-0.25133
109,-0.99175
110,-1.0538
111,-1.0831
112,0.40126
113,0.23056999999999997
114,0.19539
115,-0.18835
116,-1.1101
117,-1.1767
118,0.35784
119,-0.025012
120,0.012922999999999999
121,-0.40237
122,-0.7098800000000001
123,-0.48723999999999995
124,-0.84321
125,-0.7312
126,-1.0141
127,-0.9441799999999999
128,-0.70529
129,-1.1449
130,-0.96172
131,-1.0322
132,-0.87585
133,-1.203
134,-1.1489
135,-0.33334
136,-1.1115
137,-1.0977
138,0.3795
139,1.2239
140,0.5108699999999999
141,0.056856
142,0.80799
143,0.30156
144,-1.0819
145,-0.0724
146,-1.0703
147,0.66557
148,0.37732
149,0.5894
150,0.67611
151,0.41403
152,0.5322100000000001
153,1.995
154,2.4103
155,0.27284
156,0.17685
157,2.1067
158,1.4601
159,-0.071137
160,1.0061
161,-0.43561000000000005
162,-0.67957
163,-0.94755
164,-0.70463
165,-0.77149
