time,value
0,2.3053
1,3.5057
2,3.1181
3,3.0182
4,2.5896
5,2.5534
6,2.2632
7,2.1251
8,1.7436
9,1.5372
10,1.5263
11,0.9872299999999999
12,0.66574
13,0.24444000000000002
14,1.7134
15,1.6051
16,1.3859
17,1.2074
18,0.7098
19,0.55028
20,0.07209299999999999
21,-0.10144
22,-0.27599
23,-0.86275
24,-0.80092
25,-0.7033
26,2.0955
27,1.6986
28,1.5199
29,0.9325700000000001
30,0.33248
31,-0.15018
32,-0.40917
33,-0.67548
34,-0.6622
35,-0.6771199999999999
36,-0.65851
37,-0.8968299999999999
38,0.9631700000000001
39,1.5814
40,0.9264899999999999
41,1.0004
42,0.33157
43,-0.6451399999999999
44,-0.51977
45,-0.75654
46,-0.71639
47,-0.63735
48,-0.7729699999999999
49,-0.66485
50,0.058171
51,1.4771
52,1.0586
53,0.50534
54,-0.51031
55,-0.76922
56,-0.8153699999999999
57,-0.76359
58,-0.75056
59,-0.76056
60,-0.80775
61,-0.66525
62,-0.35317
63,1.2427
64,0.46712
65,0.19744
66,-0.34458
67,-0.70035
68,-0.76863
69,-0.76064
70,-0.77407
71,-0.7572300000000001
72,-0.85316
73,-0.18892
74,-0.38311
75,-0.46403
76,-0.6964899999999999
77,-0.70309
78,0.038211
79,-0.48099
80,-0.7155600000000001
81,-0.7128899999999999
82,1.5155
83,1.3576
84,0.81393
85,0.71955
86,-0.10098
87,-0.25316
88,-0.62336
89,-0.77437
90,-0.92874
91,-0.73928
92,-0.79865
93,-0.7541800000000001
94,-0.79967
95,1.1639
96,0.41206000000000004
97,-0.30518
98,-0.8760600000000001
99,-0.80413
100,-0.78898
101,-0.8459700000000001
102,0.6217
103,0.008244
104,-0.43659
105,0.5069
106,-0.16395
107,-0.37678
108,-0.93316
109,-0.87946
110,-0.86211
111,-0.9132
112,0.06854
113,-0.31206
114,-0.37553000000000003
115,-0.8897299999999999
116,-0.93899
117,-0.9484600000000001
118,-0.27054
119,-0.77633
120,-0.7208
121,-0.83795
122,-0.8939600000000001
123,-0.88369
124,-0.76739
125,-0.9111799999999999
126,-0.6823199999999999
127,-0.8204899999999999
128,-0.7334
129,-0.75154
130,-0.8653700000000001
131,0.12137
132,-0.78563
133,-0.96635
134,-0.9270799999999999
135,-0.95189
136,-0.077833
137,0.062082000000000005
138,1.1019
139,1.1995
140,-0.086536
141,-0.63103
142,0.49415
143,-0.31888
144,-0.82463
145,-0.6541899999999999
146,-0.81161
147,0.044226999999999995
148,-0.50145
149,0.20564000000000002
150,0.29908
151,-0.5008600000000001
152,-0.30022
153,0.24428000000000002
154,2.029
155,-0.35234
156,-0.39653
157,1.5447
158,0.053825
159,-0.046588
160,-0.090044
161,-0.32883
162,-0.50152
163,-0.8265899999999999
164,-0.53459
165,-0.60233
