time,value
0,1.0572
1,3.6553
2,3.2374
3,3.0648
4,2.6069999999999998
5,2.5022
6,2.1404
7,1.8441
8,0.9227799999999999
9,0.6433300000000001
10,0.50615
11,-0.65288
12,-0.9205899999999999
13,-0.9938100000000001
14,1.1389
15,1.1207
16,1.0898
17,1.0681
18,0.94909
19,0.8925200000000001
20,0.76678
21,0.50521
22,0.15648
23,-0.39726
24,-0.88292
25,-0.9007
26,1.8997
27,1.6606
28,1.5385
29,1.1018
30,0.78613
31,0.36296999999999996
32,-0.07257899999999999
33,-0.56008
34,-0.8252
35,-0.9542799999999999
36,-0.87787
37,-1.0612
38,1.1117
39,1.097
40,0.69471
41,0.95934
42,0.62292
43,0.012991999999999998
44,-0.18245
45,-0.78086
46,-0.4075
47,-0.96399
48,-0.9769200000000001
49,-0.93275
50,0.68069
51,1.0698
52,0.89149
53,0.75748
54,0.067334
55,-0.70673
56,-0.89318
57,-1.0163
58,-1.0109
59,-0.99245
60,-1.0322
61,-0.9393799999999999
62,-1.097
63,1.028
64,0.6935899999999999
65,0.5888800000000001
66,0.20729
67,-0.5081100000000001
68,-0.6787
69,-0.87
70,-0.99951
71,-0.98316
72,-0.98492
73,0.45783999999999997
74,0.16927
75,0.047129000000000004
76,-0.5086
77,-0.9613700000000001
78,0.61025
79,-0.18361
80,-0.61126
81,-0.87323
82,1.1169
83,1.0594
84,0.83185
85,0.8759899999999999
86,0.48188000000000003
87,0.18282
88,-0.28853
89,-0.41134
90,-0.5895
91,-1.022
92,-1.0063
93,-1.0052
94,-0.8949299999999999
95,1.0057
96,0.70398
97,0.08162799999999999
98,-1.0375
99,-0.9460299999999999
100,-0.9682700000000001
101,-0.9726
102,0.8221200000000001
103,0.51742
104,-0.4654
105,0.7529
106,0.32331
107,-0.0066679
108,-0.71532
109,-0.9805200000000001
110,-0.99826
111,-1.0306
112,0.62725
113,0.081438
114,-0.045618
115,-0.5787800000000001
116,-1.087
117,-1.1123
118,0.15635
119,-0.35249
120,-0.37916
121,-0.8105100000000001
122,-0.88051
123,-0.75689
124,-1.0689
125,-0.71945
126,-0.99471
127,-1.0006
128,-1.0778
129,-1.0607
130,-0.9128799999999999
131,-0.051744000000000005
132,-0.9596899999999999
133,-1.1091
134,-1.0866
135,-0.8245399999999999
136,-0.81911
137,-0.6144
138,0.44273999999999997
139,1.2664
140,0.28983000000000003
141,-0.54391
142,0.85411
143,0.026175999999999998
144,-1.0216
145,-0.47085
146,-1.0275
147,0.59124
148,-0.25578
149,0.48165
150,0.50852
151,-0.21955
152,0.045861
153,0.8884700000000001
154,2.1008
155,-0.09464199999999999
156,-0.1626
157,1.8151
158,0.56107
159,-0.3625
160,0.19582
161,-0.5975699999999999
162,-0.68804
163,-0.93996
164,-0.69202
165,-0.7608600000000001
