time,value
0,2.1769
1,4.7188
2,3.7845
3,3.6715
4,3.1079
5,2.9160000000000004
6,2.3631
7,1.7437
8,-0.8271
9,-0.85696
10,-0.8073600000000001
11,-0.8269299999999999
12,-0.82762
13,-0.83752
14,-0.86349
15,-0.85825
16,-0.74179
17,-0.60017
18,-0.48263999999999996
19,-0.29151
20,0.13095
21,0.38259
22,0.42513
23,0.3592
24,-0.39558000000000004
25,-0.8207
26,1.7237
27,1.6374
28,1.5322
29,0.79059
30,0.76841
31,0.76888
32,0.71946
33,0.53908
34,0.17524
35,-0.5067
36,-0.62203
37,-0.85495
38,-0.49601000000000006
39,-0.8736200000000001
40,-0.78527
41,-0.55411
42,-0.20019
43,-0.066134
44,-0.16480999999999998
45,-0.64855
46,0.24600999999999998
47,-0.73819
48,-0.8537399999999999
49,-0.77876
50,0.7693800000000001
51,-0.8448
52,-0.6642399999999999
53,-0.47463999999999995
54,-0.062249
55,0.11002999999999999
56,-0.26665
57,-0.22684
58,-0.65566
59,-0.726
60,-0.8525799999999999
61,-0.7006600000000001
62,-0.030639999999999997
63,-0.67453
64,-0.57826
65,-0.30241
66,0.027924
67,0.1769
68,0.068594
69,0.002449
70,-0.19453
71,-0.50741
72,-0.7139800000000001
73,0.20255
74,0.17792
75,0.17636
76,0.37316
77,-0.8473799999999999
78,0.74861
79,0.58534
80,0.39945
81,0.0088925
82,-0.8522700000000001
83,-0.80689
84,-0.60485
85,-0.47597
86,-0.26352
87,0.26118
88,0.36214
89,0.23245
90,0.1388
91,-0.6439600000000001
92,-0.7263
93,-0.62325
94,-0.74516
95,-0.70208
96,-0.40660999999999997
97,-0.42339
98,-0.8946700000000001
99,-0.8162
100,-0.75681
101,-0.81898
102,-0.58135
103,-0.41161000000000003
104,-0.48948
105,-0.47907
106,-0.38314000000000004
107,-0.14589000000000002
108,-0.023909
109,-0.72925
110,-0.82937
111,-0.8230700000000001
112,0.23138000000000003
113,-0.36088000000000003
114,-0.15589
115,-0.013063
116,-0.81624
117,-0.93396
118,0.26924000000000003
119,0.20346
120,0.20072
121,-0.13107
122,0.069719
123,0.30146
124,-0.40776999999999997
125,-0.35511
126,-0.71331
127,-0.6049899999999999
128,-0.39541
129,-0.9044399999999999
130,-0.6114
131,-0.9335
132,-0.7328399999999999
133,-0.9365399999999999
134,-0.90123
135,-0.9587700000000001
136,-0.93432
137,-0.9023
138,0.36756
139,1.3125
140,0.6764399999999999
141,0.28324
142,0.70052
143,0.46868000000000004
144,-0.8595700000000001
145,0.21197
146,-0.86305
147,0.7461899999999999
148,0.634
149,0.76052
150,0.8422700000000001
151,0.6409
152,0.78332
153,2.2262
154,2.4525
155,0.50465
156,0.40425
157,2.1738
158,1.6898
159,0.051572
160,1.2368
161,-0.28451
162,-0.5100600000000001
163,-0.70301
164,-0.49368
165,-0.56896
