time,value
0,3.5651
1,3.4659
2,3.0996
3,2.986
4,2.6234
5,2.5632
6,2.3016
7,2.1487
8,1.7128
9,1.4484
10,1.344
11,0.63058
12,0.27859
13,0.09367400000000001
14,1.5281
15,1.345
16,1.2389
17,1.1354
18,0.53967
19,0.281
20,-0.054019000000000005
21,-0.21936999999999998
22,-0.46243
23,-0.80702
24,-0.8350200000000001
25,-0.73333
26,2.002
27,1.6138
28,1.4611
29,0.9253100000000001
30,0.48021
31,0.038350999999999996
32,-0.24383000000000002
33,-0.52908
34,-0.67243
35,-0.6724899999999999
36,-0.9228799999999999
37,-0.93858
38,0.79388
39,1.3334
40,0.84134
41,0.7633
42,-0.36178
43,-0.7845
44,-0.66363
45,-0.80693
46,-0.7167399999999999
47,-0.83562
48,-0.91417
49,-0.78464
50,0.064955
51,1.2477
52,0.9920399999999999
53,0.45437
54,-0.35351
55,-0.67304
56,-0.85619
57,-0.82411
58,-0.8133100000000001
59,-0.80525
60,-0.8657299999999999
61,-0.70391
62,-0.23221
63,1.1432
64,0.57286
65,0.21748
66,-0.20905
67,-0.54396
68,-0.68895
69,-0.7951600000000001
70,-0.8582700000000001
71,-0.77444
72,-0.9111299999999999
73,-0.059630999999999997
74,-0.2637
75,-0.3058
76,-0.47057
77,-0.7740600000000001
78,0.31048000000000003
79,-0.28436999999999996
80,-0.56731
81,-0.7543300000000001
82,1.2681
83,1.2336
84,0.70955
85,0.71859
86,0.21679
87,-0.17895
88,-0.5059600000000001
89,-0.6622899999999999
90,-0.82189
91,-0.7342
92,-0.87672
93,-0.83095
94,-0.87384
95,1.1713
96,0.57812
97,-0.15474000000000002
98,-0.93475
99,-0.8275299999999999
100,-0.82935
101,-0.86254
102,0.8441799999999999
103,0.49338999999999994
104,0.49227
105,0.6188899999999999
106,0.36209
107,0.021097
108,-0.9474
109,-0.93419
110,-0.8826799999999999
111,-0.9644
112,-0.34231
113,0.10099999999999999
114,0.046733
115,-0.3187
116,-0.9782
117,-0.97956
118,-0.7557
119,-0.42717
120,-0.20242000000000002
121,-0.48395
122,-0.90648
123,-0.73142
124,-0.9765
125,-0.8042600000000001
126,-0.8625200000000001
127,-0.8577100000000001
128,-0.94937
129,-1.0075
130,-0.8442
131,-0.53892
132,-0.95444
133,-1.0101
134,-0.97935
135,-0.33046
136,-0.054051
137,0.051586
138,1.1393
139,1.1095
140,-0.069622
141,-0.5319699999999999
142,0.46547
143,-0.3799
144,-0.8884
145,-0.61685
146,-0.8696
147,0.08720499999999999
148,-0.43883
149,0.06622
150,0.2934
151,-0.44136000000000003
152,-0.37137
153,0.17948
154,1.9883
155,-0.40701
156,-0.44865
157,1.3583
158,0.034124
159,-0.079523
160,-0.11187000000000001
161,-0.35723
162,-0.56309
163,-0.9214
164,-0.58841
165,-0.6845899999999999
