time,value
0,3.032
1,3.2212
2,2.8496
3,2.7407
4,2.3476
5,2.279
6,2.0295
7,1.9048
8,1.5438
9,1.4157
10,1.2239
11,1.0376
12,0.79562
13,-0.00057545
14,1.5454
15,1.4874
16,1.3001
17,1.1677
18,0.65814
19,0.47573000000000004
20,0.13835
21,-0.026249
22,-0.44272
23,-0.6252800000000001
24,-0.9610700000000001
25,-0.9036299999999999
26,1.8817
27,1.5283
28,1.3968
29,0.9857799999999999
30,0.65742
31,0.32633
32,-0.0099132
33,-0.48608999999999997
34,-0.74257
35,-0.91966
36,-0.98875
37,-1.0351
38,0.9447200000000001
39,1.4619
40,0.8501299999999999
41,0.8818600000000001
42,-0.22589
43,-0.75307
44,-0.6331100000000001
45,-0.96673
46,-0.60415
47,-0.9427200000000001
48,-1.0059
49,-0.9209799999999999
50,0.007374500000000001
51,1.3579
52,1.0002
53,0.62858
54,-0.17770999999999998
55,-0.6205
56,-0.8282299999999999
57,-0.86435
58,-0.98293
59,-0.96567
60,-1.0082
61,-0.92832
62,-0.96929
63,1.1461
64,0.69485
65,0.4355
66,0.0076248999999999996
67,-0.4549
68,-0.64888
69,-0.7720199999999999
70,-0.88185
71,-0.9377
72,-0.9823700000000001
73,0.1735
74,-0.024206000000000002
75,-0.12129000000000001
76,-0.41748
77,-0.93821
78,0.56671
79,-0.07431499999999999
80,-0.52386
81,-0.78338
82,1.3895
83,1.2775
84,0.81367
85,0.8198799999999999
86,0.42589
87,0.04916
88,-0.45481000000000005
89,-0.56902
90,-0.6695800000000001
91,-1.0115
92,-1.0254
93,-1.0251
94,-0.9423
95,1.1941
96,0.72075
97,0.028064
98,-1.016
99,-0.93504
100,-0.98966
101,-0.9597100000000001
102,0.92984
103,0.64764
104,0.63562
105,0.73949
106,0.5463
107,0.26788
108,-0.75549
109,-1.0051
110,-0.98019
111,-1.0490000000000002
112,0.013772
113,0.40299
114,0.30301
115,-0.23628000000000002
116,-1.0578
117,-1.0629
118,-0.6118
119,-0.30993000000000004
120,0.075338
121,-0.53977
122,-0.75156
123,-0.5514899999999999
124,-0.9186200000000001
125,-1.0244
126,-1.0832
127,-1.0692
128,-0.93522
129,-1.0808
130,-1.102
131,-0.37699
132,-1.04
133,-1.1083
134,-1.0709
135,-0.22925
136,-0.25506999999999996
137,0.10695
138,0.93205
139,1.1579
140,-0.027826
141,-0.73959
142,0.6401100000000001
143,-0.38033
144,-0.99013
145,-0.65745
146,-0.9927799999999999
147,0.30961
148,-0.53061
149,0.25695999999999997
150,0.33175
151,-0.5101899999999999
152,-0.35402
153,0.14264000000000002
154,1.7649
155,-0.43845
156,-0.47207
157,1.3259999999999998
158,-0.049381
159,-0.3797
160,-0.1875
161,-0.5978399999999999
162,-0.69106
163,-0.9871700000000001
164,-0.70401
165,-0.78304
