time,value
0,5.2655
1,5.5483
2,4.2018
3,3.3342
4,3.014
5,2.875
6,2.4567
7,1.9671
8,0.9646100000000001
9,0.68052
10,-0.11245
11,-0.67069
12,-0.6855100000000001
13,-0.72748
14,0.68318
15,0.48158999999999996
16,0.18420999999999998
17,-0.19642
18,-0.3528
19,-0.48772
20,-0.5589999999999999
21,-0.54979
22,-0.077431
23,0.1907
24,-0.22739
25,-0.56204
26,1.7641
27,1.3917
28,1.1854
29,0.48272
30,0.24550999999999998
31,0.10329
32,0.13833
33,0.097596
34,-0.044251
35,-0.37601999999999997
36,-0.5606800000000001
37,-0.65703
38,-0.35895
39,0.46488
40,-0.21741
41,-0.28665
42,-0.58463
43,-0.31222
44,-0.60583
45,-0.55196
46,-0.1494
47,-0.47976
48,-0.6644100000000001
49,-0.64235
50,-0.61727
51,0.26836
52,-0.26586
53,-0.45155
54,-0.49083999999999994
55,-0.26139
56,-0.38121
57,-0.32516999999999996
58,-0.54364
59,-0.5726
60,-0.6884
61,-0.55377
62,0.30572
63,-0.15499000000000002
64,-0.40125
65,-0.57217
66,-0.5332100000000001
67,-0.25909
68,-0.28731999999999996
69,-0.21550999999999998
70,-0.36054
71,-0.48115
72,-0.61257
73,-0.57787
74,-0.60925
75,-0.54823
76,-0.15124
77,-0.6278600000000001
78,0.13529000000000002
79,0.054568
80,-0.00064855
81,-0.16906
82,0.2834
83,0.10497000000000001
84,-0.33966999999999997
85,-0.32929
86,-0.58653
87,-0.34867
88,0.016248
89,-0.033171
90,-0.03771
91,-0.43378
92,-0.52878
93,-0.34599
94,-0.63058
95,-0.13931
96,-0.35136999999999996
97,-0.67725
98,-0.73837
99,-0.6791699999999999
100,-0.5917899999999999
101,-0.6995
102,-0.31713
103,-0.31253000000000003
104,-0.32241
105,-0.38274
106,-0.36544
107,-0.57848
108,-0.10834
109,-0.6229600000000001
110,-0.68595
111,-0.65417
112,-0.5604100000000001
113,-0.5686899999999999
114,-0.51476
115,-0.12295999999999999
116,-0.69228
117,-0.7024699999999999
118,-0.25805
119,-0.23021
120,-0.17997
121,-0.18127000000000001
122,-0.25083
123,-0.2034
124,-0.57905
125,-0.16102
126,-0.59032
127,-0.56005
128,-0.59106
129,-0.72716
130,-0.43351000000000006
131,-0.75188
132,-0.57482
133,-0.75839
134,-0.69188
135,-0.65886
136,-0.70345
137,-0.59363
138,1.0623
139,0.88781
140,0.14843
141,0.27596
142,0.24664
143,0.026972000000000003
144,-0.69205
145,0.024406
146,-0.65687
147,0.09264
148,0.42728999999999995
149,0.23979
150,0.39523
151,0.42325
152,0.34712
153,1.4584
154,1.9922
155,0.32236
156,0.26345999999999997
157,1.3548
158,1.2073
159,0.33771
160,0.9293600000000001
161,-0.0051435000000000005
162,-0.38011
163,-0.60123
164,-0.42988999999999994
165,-0.4921
