time,value
0,1.3089
1,3.6334
2,3.2211
3,3.1107
4,2.6199
5,2.5672
6,2.2147
7,1.9409999999999998
8,1.0895
9,0.9178200000000001
10,0.60828
11,0.32081
12,-0.71126
13,-0.88869
14,1.3629
15,1.4005
16,1.2607
17,1.1544
18,1.057
19,0.7994100000000001
20,0.64288
21,0.089933
22,-0.29057
23,-0.56566
24,-0.88559
25,-0.73288
26,2.0654
27,1.7241
28,1.6197
29,1.1293
30,0.61329
31,-0.026461000000000002
32,-0.33057
33,-0.63946
34,-0.77417
35,-0.7878
36,-0.75015
37,-0.97225
38,1.2462
39,1.3745
40,0.8105899999999999
41,1.0567
42,0.55404
43,-0.74164
44,-0.48901000000000006
45,-0.84949
46,-0.5433600000000001
47,-0.71316
48,-0.85141
49,-0.79867
50,0.20185999999999998
51,1.2865
52,1.0039
53,0.8285100000000001
54,-0.29502
55,-0.79361
56,-0.88292
57,-0.87456
58,-0.8639100000000001
59,-0.87054
60,-0.91791
61,-0.80181
62,-0.8518
63,1.1559
64,0.79899
65,0.49403
66,0.028082999999999997
67,-0.63675
68,-0.79304
69,-0.8587299999999999
70,-0.90966
71,-0.83711
72,-0.86749
73,0.25811
74,-0.16271
75,-0.29048
76,-0.60442
77,-0.8145
78,0.47131000000000006
79,-0.4172
80,-0.68342
81,-0.8422700000000001
82,1.3252
83,1.1862
84,0.94642
85,0.9663700000000001
86,0.20222
87,-0.19476
88,-0.38644
89,-0.47986999999999996
90,-0.7047100000000001
91,-0.84841
92,-0.86177
93,-0.88618
94,-0.78503
95,1.1307
96,0.63978
97,0.051974
98,-0.92289
99,-0.83972
100,-0.8407
101,-0.8828799999999999
102,0.9426700000000001
103,0.39897
104,-0.31509000000000004
105,0.75645
106,0.056180999999999995
107,-0.31753000000000003
108,-0.7831600000000001
109,-0.86792
110,-0.8890299999999999
111,-0.94239
112,0.54295
113,-0.26673
114,-0.36132
115,-0.72649
116,-0.96267
117,-1.0085
118,-0.23329
119,-0.47668999999999995
120,-0.50905
121,-0.89875
122,-0.96867
123,-0.9094899999999999
124,-0.9218700000000001
125,-0.94714
126,-0.95593
127,-0.99019
128,-0.9075
129,-0.9578
130,-1.0134
131,-0.089786
132,-0.80366
133,-1.0351
134,-0.94658
135,-0.61243
136,-0.50637
137,-0.19067
138,0.66783
139,1.3639
140,0.046909
141,-0.63837
142,0.81255
143,-0.23196
144,-0.8953399999999999
145,-0.59167
146,-0.89625
147,0.47416
148,-0.41388
149,0.46392
150,0.46633
151,-0.39826999999999996
152,-0.14268
153,0.50143
154,2.1676
155,-0.27460999999999997
156,-0.30374
157,1.8203
158,0.24085
159,-0.20456
160,0.0059955
161,-0.44666000000000006
162,-0.56429
163,-0.83855
164,-0.56198
165,-0.6564800000000001
