time,value
0,1.4247
1,4.2669
2,3.7828
3,3.5951
4,3.0034
5,2.8193
6,2.2456
7,1.6666
8,-0.6633600000000001
9,-0.67404
10,-1.1006
11,-1.0636
12,-1.1038
13,-1.1508
14,-0.10525
15,0.030081999999999998
16,0.18370999999999998
17,0.2012
18,0.43717
19,0.61769
20,0.67232
21,0.61568
22,0.45583999999999997
23,0.075222
24,-0.70287
25,-1.023
26,1.7772
27,1.5866
28,1.5054
29,0.9144399999999999
30,0.83341
31,0.61217
32,0.37582
33,0.08252000000000001
34,-0.13659000000000002
35,-0.49322
36,-0.9292299999999999
37,-1.1788
38,0.4207
39,0.011082999999999999
40,-0.11510999999999999
41,0.17185
42,0.24958000000000002
43,-0.3551
44,-0.29655
45,-0.8436600000000001
46,-0.14074
47,-0.94321
48,-1.0559
49,-0.95115
50,0.9929600000000001
51,0.10608
52,0.06999
53,0.33349
54,-0.11613
55,-0.24909
56,-0.5604600000000001
57,-0.53095
58,-0.75039
59,-0.8372
60,-1.021
61,-0.76553
62,-0.1411
63,0.12094
64,0.21566999999999997
65,0.27737
66,0.10827
67,-0.13963
68,-0.3195
69,-0.35938000000000003
70,-0.58397
71,-0.58935
72,-1.0618
73,0.31789
74,0.17547000000000001
75,0.097997
76,-0.032895999999999995
77,-0.89555
78,0.73096
79,0.22621999999999998
80,-0.04299
81,-0.30954
82,0.11807999999999999
83,0.10629000000000001
84,0.098315
85,0.2538
86,0.54675
87,0.3538
88,0.25249
89,0.091515
90,-0.19064
91,-0.8845700000000001
92,-1.0270000000000001
93,-0.89612
94,-1.0516
95,0.090865
96,0.2907
97,-0.082926
98,-1.1843
99,-1.1166
100,-1.0491
101,-1.1025
102,0.23893000000000003
103,0.30032
104,1.026
105,0.34365
106,0.20642
107,0.11938
108,-0.336
109,-1.0808
110,-1.1518
111,-1.1256
112,0.35055
113,0.16322
114,0.11654
115,0.15325999999999998
116,-1.1257
117,-1.1666
118,0.29807
119,-0.07343999999999999
120,-0.074711
121,-0.034124
122,-0.64482
123,-0.048608
124,-0.73255
125,-0.49533999999999995
126,-0.88584
127,-0.8142
128,-0.38365
129,-1.0977
130,-0.8910899999999999
131,-0.99651
132,-0.9920899999999999
133,-1.2504
134,-1.1785
135,-1.2851
136,-1.1172
137,-1.1484
138,0.29633000000000004
139,1.2572
140,0.52813
141,0.052854
142,0.8012
143,0.32643
144,-1.1339
145,-0.07486699999999999
146,-1.1061
147,0.63978
148,0.37416
149,0.5777899999999999
150,0.65404
151,0.39615
152,0.49901
153,1.9432
154,2.3986
155,0.20792
156,0.11356
157,2.0991
158,1.3840000000000001
159,-0.12537
160,0.9401200000000001
161,-0.47353
162,-0.7599199999999999
163,-1.014
164,-0.81076
165,-0.86841
