time,value
0,4.6438
1,4.465
2,3.9537
3,3.8929
4,3.1646
5,2.8628
6,2.524
7,2.2534
8,1.5094
9,1.2928
10,1.1124
11,0.8991299999999999
12,0.10730999999999999
13,-0.26061
14,1.3131
15,1.0854
16,0.7837
17,0.5693199999999999
18,0.18823
19,-0.16009
20,-0.37485
21,-0.82324
22,-0.71358
23,-0.47685
24,-0.3814
25,-0.5119600000000001
26,1.875
27,1.3026
28,1.1255
29,0.46941000000000005
30,0.044958
31,-0.30838000000000004
32,-0.3496
33,-0.28209
34,-0.26814
35,-0.34553
36,-0.50905
37,-0.73946
38,0.39298
39,1.0813
40,0.46275
41,0.36172
42,-0.25371
43,-0.48375
44,-0.69175
45,-0.5232600000000001
46,-0.58727
47,-0.40799
48,-0.5939800000000001
49,-0.4632
50,-0.8396100000000001
51,0.92179
52,0.48762
53,-0.05791
54,-0.61457
55,-0.50938
56,-0.5601
57,-0.45178999999999997
58,-0.49163999999999997
59,-0.47756000000000004
60,-0.60017
61,-0.3974
62,0.2755
63,0.65332
64,0.027569999999999997
65,-0.27974
66,-0.65346
67,-0.5594600000000001
68,-0.58226
69,-0.42078999999999994
70,-0.48289
71,-0.43956000000000006
72,-0.7176899999999999
73,-0.47176
74,-0.70426
75,-0.67816
76,-0.45361
77,-0.4938
78,-0.15896
79,-0.3785
80,-0.35641
81,-0.34659
82,0.89066
83,0.7933600000000001
84,0.27355999999999997
85,0.17833
86,-0.8013399999999999
87,-0.80588
88,-0.61123
89,-0.62195
90,-0.4915
91,-0.45633999999999997
92,-0.51965
93,-0.47363
94,-0.64339
95,0.57387
96,-0.22691
97,-0.5735100000000001
98,-0.7248100000000001
99,-0.61425
100,-0.6036199999999999
101,-0.6779999999999999
102,0.15138
103,-0.4114
104,0.18971
105,-0.15674000000000002
106,-0.6886
107,-0.75039
108,-0.48648
109,-0.73754
110,-0.68879
111,-0.7630899999999999
112,-0.31324
113,-0.7501899999999999
114,-0.71644
115,-0.47777
116,-0.77435
117,-0.79288
118,-0.7691600000000001
119,-0.67088
120,-0.63931
121,-0.42632
122,-0.51
123,-0.48683999999999994
124,-0.46848
125,-0.40559
126,-0.35661
127,-0.53584
128,-0.41588
129,-0.62079
130,-0.54935
131,-0.8206
132,-0.66189
133,-0.80737
134,-0.72613
135,-0.16582
136,-0.5336
137,-0.20151
138,1.3103
139,0.7811100000000001
140,-0.27196
141,-0.13927
142,0.11429
143,-0.41244
144,-0.6503399999999999
145,-0.34484000000000004
146,-0.6269600000000001
147,-0.17095
148,-0.036045
149,0.0014229000000000002
150,0.13575
151,-0.038676
152,-0.12278
153,0.58611
154,2.1295
155,-0.060298000000000004
156,-0.096071
157,1.0641
158,0.5311899999999999
159,0.33329000000000003
160,0.37763
161,-0.036781
162,-0.28697
163,-0.70111
164,-0.30577
165,-0.40352
