time,value
0,3.472
1,4.4062
2,3.9293
3,3.7094
4,3.1433
5,2.9382
6,2.2811
7,1.6676
8,-0.73528
9,-0.72014
10,-0.79409
11,-0.73798
12,-0.76584
13,-0.76889
14,-0.74834
15,-0.80235
16,-0.73922
17,-0.75169
18,-0.68328
19,-0.55813
20,-0.15962
21,0.34647
22,0.5380699999999999
23,0.56057
24,-0.22204000000000002
25,-0.61952
26,1.5648
27,1.4069
28,1.2925
29,0.51085
30,0.50349
31,0.56375
32,0.52565
33,0.35473000000000005
34,0.043685
35,-0.46624
36,-0.59004
37,-0.74374
38,-0.86644
39,-0.81757
40,-0.8922700000000001
41,-0.79525
42,-0.6029100000000001
43,0.22644
44,-0.020221
45,-0.69288
46,0.075975
47,-0.48727
48,-0.74232
49,-0.73756
50,0.35118
51,-0.80687
52,-0.8014399999999999
53,-0.66133
54,0.16278
55,-0.04211
56,-0.32331
57,-0.36688000000000004
58,-0.61848
59,-0.67875
60,-0.79343
61,-0.6026600000000001
62,0.21413000000000001
63,-0.7862100000000001
64,-0.74803
65,-0.56947
66,-0.10927
67,-0.0047461000000000005
68,-0.14034000000000002
69,-0.13027
70,-0.30446999999999996
71,-0.47179
72,-0.67819
73,-0.0010984000000000002
74,0.087309
75,0.033245
76,0.12965
77,-0.7429399999999999
78,0.6087100000000001
79,0.38938
80,0.21489
81,-0.11030999999999999
82,-0.8244799999999999
83,-0.82742
84,-0.8594700000000001
85,-0.7401300000000001
86,0.21650999999999998
87,0.3301
88,0.41902
89,0.31171
90,0.22841999999999998
91,-0.53822
92,-0.65784
93,-0.3996
94,-0.68365
95,-0.7996800000000001
96,-0.57552
97,-0.38869000000000004
98,-0.8131
99,-0.7310399999999999
100,-0.67424
101,-0.72391
102,-0.76136
103,-0.32842
104,-0.10098
105,-0.6508
106,0.0062964
107,0.066835
108,0.087407
109,-0.67935
110,-0.7861600000000001
111,-0.76462
112,-0.44877
113,0.17340999999999998
114,0.1309
115,0.12061
116,-0.8106
117,-0.85301
118,0.1971
119,0.13707
120,0.019967
121,-0.1179
122,-0.2106
123,-0.17165999999999998
124,-0.6671600000000001
125,-0.14536
126,-0.5405800000000001
127,-0.62695
128,-0.6755899999999999
129,-0.81292
130,-0.48857
131,-0.84851
132,-0.66906
133,-0.90128
134,-0.8083600000000001
135,-0.3938
136,-0.8609700000000001
137,-0.86026
138,0.98162
139,1.0898
140,0.5323899999999999
141,0.49914
142,0.44256
143,0.38913000000000003
144,-0.8052199999999999
145,0.25273
146,-0.75549
147,0.49158999999999997
148,0.80383
149,0.57487
150,0.67984
151,0.79387
152,0.7652899999999999
153,2.336
154,2.4063
155,0.6113
156,0.52869
157,2.029
158,1.8574
159,0.38656
160,1.4447
161,-0.036926
162,-0.38533
163,-0.66406
164,-0.47113
165,-0.50188
