time,value
0,1.2416
1,3.6415
2,3.228
3,3.1123
4,2.6489
5,2.5394
6,2.1873
7,1.8129
8,0.73628
9,0.61745
10,0.37188000000000004
11,-0.45887
12,-0.88255
13,-0.92574
14,1.0437
15,1.1148
16,1.0655
17,1.0262
18,0.9634
19,0.89154
20,0.7682399999999999
21,0.47922
22,0.027177999999999997
23,-0.42986
24,-0.88666
25,-0.89859
26,1.9221
27,1.6603
28,1.5654
29,1.1181
30,0.79315
31,0.36694
32,-0.082447
33,-0.53118
34,-0.8218700000000001
35,-0.90009
36,-0.88066
37,-1.0212
38,1.1103
39,1.1025
40,0.69748
41,0.93606
42,0.58229
43,-0.63759
44,-0.38831
45,-0.88249
46,-0.46873000000000004
47,-0.9076200000000001
48,-0.97913
49,-0.92595
50,0.58229
51,1.0779
52,0.8844299999999999
53,0.77578
54,-0.096136
55,-0.71195
56,-0.8701700000000001
57,-0.9978899999999999
58,-0.99774
59,-0.97383
60,-1.0082
61,-0.9153100000000001
62,-1.0627
63,0.9985
64,0.72327
65,0.57839
66,0.25669000000000003
67,-0.51067
68,-0.7014600000000001
69,-0.8784200000000001
70,-0.97639
71,-0.97629
72,-0.9675299999999999
73,0.47335
74,0.25639
75,0.057464999999999995
76,-0.44883
77,-0.9357200000000001
78,0.66241
79,-0.16128
80,-0.58402
81,-0.89464
82,1.1126
83,1.0290000000000001
84,0.84709
85,0.86393
86,0.6346
87,0.21954
88,-0.29553
89,-0.44533
90,-0.6431
91,-1.0022
92,-1.0273
93,-1.0157
94,-0.8902200000000001
95,0.98345
96,0.68976
97,0.16805
98,-1.0147
99,-0.92848
100,-0.98755
101,-0.9602799999999999
102,0.87115
103,0.5564899999999999
104,-0.20464000000000002
105,0.71482
106,0.42753
107,0.16293
108,-0.70503
109,-0.9694799999999999
110,-0.98685
111,-1.0167
112,0.5757800000000001
113,0.29827
114,0.14794000000000002
115,-0.56582
116,-1.0651
117,-1.0887
118,0.12549000000000002
119,-0.57948
120,-0.32161999999999996
121,-0.85716
122,-0.9025700000000001
123,-0.7699699999999999
124,-1.0435
125,-0.72378
126,-1.0313
127,-0.9920899999999999
128,-1.0287
129,-1.075
130,-0.9314899999999999
131,-0.036443
132,-0.98315
133,-1.0915
134,-1.0682
135,-0.84983
136,-0.73947
137,-0.61135
138,0.48418999999999995
139,1.3178
140,0.2519
141,-0.58554
142,0.87981
143,-0.015537
144,-0.99284
145,-0.52436
146,-1.0004
147,0.5969
148,-0.31313
149,0.50141
150,0.5172399999999999
151,-0.28054
152,-0.010911
153,0.76177
154,2.1365
155,-0.14844000000000002
156,-0.19605999999999998
157,1.8088
158,0.47003
159,-0.32213
160,0.13584000000000002
161,-0.55805
162,-0.66964
163,-0.91815
164,-0.66254
165,-0.76336
