time,value
0,2.5861
1,3.281
2,2.9259
3,2.8079
4,2.3799
5,2.2888
6,2.0039
7,1.7951
8,1.3034
9,1.1786
10,1.1956
11,0.93979
12,0.30216
13,-0.11963
14,1.3896
15,1.3178
16,1.2209999999999999
17,1.1352
18,0.78389
19,0.58087
20,0.35763
21,0.16938
22,-0.20171
23,-0.53461
24,-0.9335600000000001
25,-1.0282
26,1.8101
27,1.4996
28,1.4071
29,1.0224
30,0.7257899999999999
31,0.39855999999999997
32,0.095705
33,-0.43782
34,-0.80266
35,-1.0007
36,-0.97356
37,-1.0771
38,0.9905700000000001
39,1.3084
40,0.81789
41,0.92555
42,-0.15519000000000002
43,-0.80176
44,-0.59458
45,-1.0297
46,-0.61061
47,-0.9355
48,-1.0381
49,-1.0017
50,0.42701999999999996
51,1.2301
52,0.98729
53,0.69707
54,-0.10935
55,-0.61268
56,-0.87634
57,-1.0056
58,-1.0447
59,-1.038
60,-1.0862
61,-1.0136
62,-1.1259
63,1.0889
64,0.7520600000000001
65,0.51415
66,0.095648
67,-0.41631999999999997
68,-0.634
69,-0.83644
70,-1.0170000000000001
71,-1.0247
72,-0.99475
73,0.25911
74,0.097638
75,-0.021766
76,-0.31685
77,-1.0236
78,0.59824
79,0.049756
80,-0.46931000000000006
81,-0.8929299999999999
82,1.2562
83,1.1827
84,0.84862
85,0.86887
86,0.515
87,0.12642
88,-0.30832
89,-0.49338000000000004
90,-0.69585
91,-1.0591
92,-1.0945
93,-1.0665
94,-0.9722
95,1.0849
96,0.75135
97,0.06435199999999999
98,-1.0604
99,-0.99654
100,-1.067
101,-1.0319
102,0.9208200000000001
103,0.72026
104,0.70591
105,0.7610399999999999
106,0.5978399999999999
107,0.33943
108,-0.75332
109,-1.0247
110,-1.058
111,-1.0785
112,0.052323
113,0.45235
114,0.36265
115,-0.20508
116,-1.1106
117,-1.1214
118,-0.6579699999999999
119,-0.13488
120,0.10783
121,-0.44004
122,-0.9202100000000001
123,-0.58201
124,-1.0668
125,-0.8144600000000001
126,-1.0895
127,-1.0765
128,-1.0855
129,-1.1469
130,-0.9658700000000001
131,-0.22534
132,-1.0614
133,-1.1551
134,-1.1242
135,-0.43488000000000004
136,-0.16217
137,0.26511999999999997
138,0.81189
139,1.1464
140,0.06551599999999999
141,-0.6998800000000001
142,0.7016899999999999
143,-0.27471
144,-1.0561
145,-0.57587
146,-1.0626
147,0.38206
148,-0.48823
149,0.29906
150,0.36649
151,-0.45561999999999997
152,-0.19647
153,0.43173
154,1.8132
155,-0.2587
156,-0.36698000000000003
157,1.3789
158,0.15423
159,-0.49538999999999994
160,-0.094618
161,-0.69708
162,-0.78085
163,-0.99959
164,-0.77349
165,-0.8234
