time,value
0,3.8733
1,3.7179
2,3.3321
3,3.2368
4,2.8604
5,2.7916
6,2.4913
7,2.3088
8,1.8815
9,1.6382
10,1.0189
11,0.86005
12,0.49911000000000005
13,0.27035
14,1.6822
15,1.5191
16,1.0823
17,0.9083899999999999
18,0.44446
19,0.24472
20,0.053998000000000004
21,-0.11102999999999999
22,-0.60342
23,-0.83775
24,-0.6732600000000001
25,-0.58331
26,2.2122
27,1.6773
28,1.4254
29,0.70413
30,0.13209
31,-0.21277
32,-0.5698300000000001
33,-0.6012
34,-0.56298
35,-0.5677800000000001
36,-0.62108
37,-0.8212799999999999
38,0.68691
39,1.5053
40,0.6200399999999999
41,0.78597
42,0.06403099999999999
43,-0.6148
44,-0.49763999999999997
45,-0.66895
46,-0.80535
47,-0.57227
48,-0.72454
49,-0.6559999999999999
50,0.0026554
51,1.2561
52,0.7877
53,0.27571
54,-0.52541
55,-0.7125
56,-0.74989
57,-0.67913
58,-0.65245
59,-0.67132
60,-0.7482800000000001
61,-0.6056199999999999
62,-0.18873
63,0.9386399999999999
64,0.2888
65,0.024675
66,-0.2792
67,-0.65651
68,-0.74166
69,-0.6572600000000001
70,-0.67288
71,-0.65725
72,-0.7895
73,-0.18299
74,-0.36722
75,-0.42854
76,-0.66289
77,-0.65323
78,0.01206
79,-0.59442
80,-0.64065
81,-0.5996
82,1.2726
83,1.0176
84,0.61478
85,0.49955
86,-0.078705
87,-0.41365
88,-0.83093
89,-0.81755
90,-0.8344799999999999
91,-0.62015
92,-0.6894
93,-0.64308
94,-0.70052
95,0.89215
96,0.22905999999999999
97,-0.22648000000000001
98,-0.7760100000000001
99,-0.68185
100,-0.70568
101,-0.7339399999999999
102,0.44538
103,-0.009523299999999998
104,-0.13474
105,0.27701
106,-0.16891
107,-0.34306
108,-0.82206
109,-0.7741899999999999
110,-0.75598
111,-0.8137
112,0.074023
113,-0.32989
114,-0.41035
115,-0.77013
116,-0.85701
117,-0.8712
118,-0.28794000000000003
119,-0.77978
120,-0.66923
121,-0.7678
122,-0.8251799999999999
123,-0.82775
124,-0.71713
125,-0.81863
126,-0.77147
127,-0.78755
128,-0.7057399999999999
129,-0.79063
130,-0.81617
131,-0.353
132,-0.71925
133,-0.89559
134,-0.799
135,-0.44576000000000005
136,-0.20811999999999997
137,-0.043463999999999996
138,1.3257
139,1.0932
140,-0.20581
141,-0.47342
142,0.25224
143,-0.40483
144,-0.74637
145,-0.58934
146,-0.73287
147,-0.0073211
148,-0.39561
149,0.014412000000000001
150,0.11905
151,-0.40629
152,-0.36046999999999996
153,0.084161
154,2.1891
155,-0.31714000000000003
156,-0.35414
157,1.006
158,0.068067
159,0.045383
160,-0.038977
161,-0.23679
162,-0.40526999999999996
163,-0.73456
164,-0.43713
165,-0.52373
