time,value
0,2.0836
1,3.5073
2,3.1167
3,2.9799
4,2.5647
5,2.4911
6,2.2347
7,2.0402
8,1.5741
9,1.4299
10,1.4474
11,0.96409
12,0.47826
13,-0.44919
14,1.693
15,1.6443
16,1.3973
17,1.2182
18,0.87569
19,0.53208
20,0.21483000000000002
21,-0.070176
22,-0.28403
23,-0.82689
24,-0.8473799999999999
25,-0.6785800000000001
26,2.103
27,1.7080000000000002
28,1.5689
29,1.011
30,0.35699000000000003
31,-0.1367
32,-0.39125
33,-0.70822
34,-0.70217
35,-0.72091
36,-0.66057
37,-0.92532
38,1.072
39,1.6215
40,0.9314
41,1.038
42,0.32335
43,-0.5753699999999999
44,-0.52991
45,-0.7736
46,-0.62231
47,-0.63453
48,-0.78761
49,-0.72008
50,0.12140999999999999
51,1.4708
52,1.0715
53,0.65564
54,-0.40451
55,-0.78576
56,-0.8411799999999999
57,-0.7720100000000001
58,-0.7864399999999999
59,-0.7562399999999999
60,-0.8261
61,-0.72947
62,-0.44222
63,1.2787
64,0.65264
65,0.26638
66,-0.29894
67,-0.70023
68,-0.8018
69,-0.81228
70,-0.8474299999999999
71,-0.76486
72,-0.83521
73,-0.069988
74,-0.35916
75,-0.42932
76,-0.71196
77,-0.72849
78,0.15555
79,-0.45305
80,-0.74406
81,-0.74011
82,1.5207
83,1.3389
84,0.88085
85,0.80311
86,-0.090675
87,-0.27676
88,-0.52372
89,-0.63588
90,-0.8637
91,-0.73297
92,-0.8219799999999999
93,-0.76353
94,-0.79938
95,1.2078
96,0.41408999999999996
97,-0.2342
98,-0.8904700000000001
99,-0.81434
100,-0.76837
101,-0.8573799999999999
102,0.79203
103,0.11634000000000001
104,-0.37013
105,0.54005
106,-0.17434000000000002
107,-0.40789000000000003
108,-0.9594799999999999
109,-0.87851
110,-0.85272
111,-0.9052600000000001
112,0.26302
113,-0.35293
114,-0.46238
115,-0.8590399999999999
116,-0.95819
117,-0.9691200000000001
118,-0.34176999999999996
119,-0.6473800000000001
120,-0.67609
121,-0.8698299999999999
122,-0.8922100000000001
123,-0.90584
124,-0.8013100000000001
125,-0.90264
126,-0.69801
127,-0.84303
128,-0.76326
129,-0.78752
130,-0.8668899999999999
131,-0.090761
132,-0.75839
133,-0.9649
134,-0.96515
135,-0.94945
136,-0.17268
137,-0.145
138,0.96936
139,1.2693
140,-0.14448
141,-0.64457
142,0.6078399999999999
143,-0.32698
144,-0.84406
145,-0.6542899999999999
146,-0.83163
147,0.18774000000000002
148,-0.50355
149,0.24923
150,0.34154
151,-0.4858
152,-0.28106
153,0.24306999999999998
154,2.0638
155,-0.34337
156,-0.38622
157,1.5959999999999999
158,0.080313
159,-0.064218
160,-0.095733
161,-0.34641
162,-0.5163
163,-0.81557
164,-0.54351
165,-0.60048
