time,value
0,1.3414
1,3.5069
2,3.1142
3,2.9554
4,2.5266
5,2.4384
6,2.1418
7,1.8981
8,1.3253
9,1.1926
10,1.0524
11,0.7077
12,-0.1516
13,-0.5096
14,1.4656
15,1.4363
16,1.2863
17,1.1663
18,1.0189
19,0.8568899999999999
20,0.58794
21,0.30622
22,-0.19065
23,-0.50266
24,-0.8986299999999999
25,-0.81079
26,1.9929
27,1.6411
28,1.5189
29,1.0762
30,0.69528
31,0.15654
32,-0.28012
33,-0.65877
34,-0.8527399999999999
35,-0.85772
36,-0.80298
37,-1.0166
38,1.1847
39,1.4139
40,0.83568
41,1.0568
42,0.6249899999999999
43,-0.18114
44,-0.33987
45,-0.8153
46,-0.589
47,-0.8307200000000001
48,-0.89625
49,-0.86087
50,0.39849
51,1.3339
52,1.0009
53,0.8075600000000001
54,-0.1686
55,-0.78992
56,-0.92064
57,-0.9275899999999999
58,-0.9265100000000001
59,-0.91114
60,-0.96372
61,-0.8677299999999999
62,-0.88461
63,1.1643
64,0.76537
65,0.55752
66,0.0013357999999999998
67,-0.63384
68,-0.75639
69,-0.8918200000000001
70,-0.96504
71,-0.9193
72,-0.91548
73,0.32606
74,-0.010298999999999999
75,-0.17129
76,-0.60846
77,-0.89164
78,0.40914
79,-0.35761
80,-0.6864100000000001
81,-0.9137200000000001
82,1.3611
83,1.2426
84,0.92784
85,0.9066700000000001
86,0.20675
87,-0.1575
88,-0.46512
89,-0.53288
90,-0.6925100000000001
91,-0.9197
92,-0.93276
93,-0.94126
94,-0.8615200000000001
95,1.1212
96,0.63247
97,-0.04032
98,-0.98113
99,-0.8939299999999999
100,-0.91095
101,-0.9296700000000001
102,0.90156
103,0.33505999999999997
104,-0.32638
105,0.75374
106,0.09893500000000001
107,-0.35581
108,-0.80921
109,-0.9405600000000001
110,-0.93848
111,-0.9928600000000001
112,0.52954
113,-0.24425999999999998
114,-0.36700000000000005
115,-0.74917
116,-1.0490000000000002
117,-1.0663
118,-0.25351
119,-0.50372
120,-0.56419
121,-0.90449
122,-0.9548200000000001
123,-0.87915
124,-0.98477
125,-0.9099700000000001
126,-1.026
127,-1.0306
128,-0.99216
129,-0.9992700000000001
130,-1.0248
131,-0.068286
132,-0.84964
133,-1.0847
134,-1.0033
135,-0.61549
136,-0.33883
137,-0.06577899999999999
138,0.71723
139,1.2825
140,0.061545
141,-0.65417
142,0.80137
143,-0.25905
144,-0.9541799999999999
145,-0.6027
146,-0.96159
147,0.43942
148,-0.39964
149,0.42422
150,0.39026
151,-0.39369
152,-0.20473
153,0.57416
154,2.0327
155,-0.24669000000000002
156,-0.31437
157,1.6451
158,0.29691
159,-0.28414
160,-0.017263
161,-0.52747
162,-0.64274
163,-0.8861399999999999
164,-0.63073
165,-0.71081
