time,value
0,1.109
1,3.5345
2,3.1154
3,3.0013
4,2.5411
5,2.4378
6,2.065
7,1.7695
8,0.8947
9,0.6264
10,0.7480899999999999
11,-0.067423
12,-0.83646
13,-1.1138
14,1.1381
15,1.1791
16,1.0733
17,0.99934
18,0.7832899999999999
19,0.68906
20,0.44365
21,0.19635
22,-0.056216999999999996
23,-0.37172
24,-0.9257299999999999
25,-1.1553
26,1.8667
27,1.5748
28,1.4669
29,1.0844
30,0.82588
31,0.5030100000000001
32,0.20958000000000002
33,-0.15669
34,-0.5411600000000001
35,-0.9734700000000001
36,-1.0234
37,-1.1673
38,1.0343
39,1.1278
40,0.69277
41,0.8679399999999999
42,-0.090571
43,-0.64493
44,-0.55424
45,-1.0669
46,-0.53795
47,-1.0474
48,-1.1434
49,-1.1288
50,0.53497
51,1.1098
52,0.8265100000000001
53,0.7137600000000001
54,-0.054202999999999994
55,-0.42971000000000004
56,-0.8015899999999999
57,-0.8559
58,-1.0443
59,-1.1245
60,-1.1883
61,-1.0972
62,-1.1586
63,0.92209
64,0.72406
65,0.57982
66,0.1859
67,-0.24044000000000001
68,-0.46928000000000003
69,-0.62735
70,-0.86326
71,-0.97216
72,-1.0575
73,0.42493000000000003
74,0.21106
75,0.09539
76,-0.13155999999999998
77,-1.1354
78,0.69771
79,0.12668
80,-0.21545999999999998
81,-0.69384
82,1.1394
83,1.0338
84,0.772
85,0.80003
86,0.68816
87,0.23935
88,-0.107
89,-0.28751
90,-0.52323
91,-1.1221
92,-1.1526
93,-1.0264
94,-1.0638
95,0.95663
96,0.73134
97,0.14198
98,-1.1791
99,-1.1228
100,-1.1551
101,-1.1201
102,0.83204
103,0.6864399999999999
104,0.6845399999999999
105,0.72892
106,0.61474
107,0.45383999999999997
108,-0.6605
109,-1.0842
110,-1.1534
111,-1.1608
112,0.214
113,0.60614
114,0.49763
115,-0.09460700000000001
116,-1.1701
117,-1.2253
118,-0.34539000000000003
119,-0.050235
120,0.22591999999999998
121,-0.39182
122,-0.57513
123,-0.30014
124,-0.89349
125,-1.0112
126,-1.1136
127,-1.0654
128,-0.9158200000000001
129,-1.2198
130,-1.1072
131,0.19397
132,-1.1427
133,-1.2262
134,-1.2376
135,-0.36461
136,-0.8474
137,-0.054726
138,0.52779
139,1.2163
140,0.24675
141,-0.5092399999999999
142,0.79589
143,-0.05969
144,-1.1618
145,-0.48376
146,-1.162
147,0.48541999999999996
148,-0.23409000000000002
149,0.38822
150,0.49606999999999996
151,-0.20695
152,0.025332
153,0.8465299999999999
154,2.0182
155,-0.18366
156,-0.25193000000000004
157,1.5966
158,0.53166
159,-0.55806
160,0.1824
161,-0.7796
162,-0.86741
163,-1.0628
164,-0.8665200000000001
165,-0.92815
