time,value
0,2.2506
1,4.7043
2,4.1628
3,3.8301
4,3.1389
5,2.9205
6,2.2392
7,1.5869
8,-0.50369
9,-0.6167699999999999
10,-0.68448
11,-0.7551100000000001
12,-0.7712600000000001
13,-0.76725
14,-0.6565
15,-0.8415799999999999
16,-0.78884
17,-0.68801
18,-0.4875
19,-0.46074
20,0.16664
21,0.52628
22,0.61738
23,0.67823
24,-0.18069000000000002
25,-0.62054
26,1.6839
27,1.3844
28,1.3059
29,0.5922
30,0.5392899999999999
31,0.57905
32,0.53943
33,0.39459
34,0.07837999999999999
35,-0.4746
36,-0.62193
37,-0.7850600000000001
38,-0.7588
39,-0.8884200000000001
40,-0.87992
41,-0.6875899999999999
42,-0.17783
43,-0.23595
44,-0.24
45,-0.6753899999999999
46,0.14783
47,-0.56315
48,-0.75546
49,-0.7310300000000001
50,0.54551
51,-0.8799899999999999
52,-0.75117
53,-0.66799
54,-0.10909
55,-0.045904
56,-0.33991
57,-0.34318000000000004
58,-0.61064
59,-0.68425
60,-0.78762
61,-0.6118399999999999
62,0.19009
63,-0.74663
64,-0.73165
65,-0.56597
66,-0.013188
67,0.046505
68,-0.082687
69,-0.11565999999999999
70,-0.34017
71,-0.5057
72,-0.65862
73,0.051424
74,0.12087
75,0.095278
76,0.1904
77,-0.74532
78,0.65625
79,0.42328999999999994
80,0.23381
81,-0.094524
82,-0.89705
83,-0.8503
84,-0.75312
85,-0.53945
86,-0.29780999999999996
87,0.45438
88,0.51961
89,0.41216
90,0.2344
91,-0.53374
92,-0.69528
93,-0.43948000000000004
94,-0.67505
95,-0.76883
96,-0.5383399999999999
97,-0.5279699999999999
98,-0.83291
99,-0.7488100000000001
100,-0.67218
101,-0.742
102,-0.68148
103,-0.53493
104,-0.6159399999999999
105,-0.59737
106,-0.47497
107,0.013052000000000001
108,0.12955
109,-0.68906
110,-0.78892
111,-0.75142
112,0.11523
113,-0.17094
114,0.12025999999999999
115,0.09124199999999999
116,-0.77408
117,-0.79942
118,0.24764
119,-0.42311000000000004
120,0.15983
121,-0.096585
122,-0.22039
123,-0.13795
124,-0.6312800000000001
125,-0.056215999999999995
126,-0.5544899999999999
127,-0.60343
128,-0.6139399999999999
129,-0.89475
130,-0.49018
131,-0.8442299999999999
132,-0.7075899999999999
133,-0.8720600000000001
134,-0.8441200000000001
135,-0.8083899999999999
136,-0.8695799999999999
137,-0.8713200000000001
138,0.96168
139,1.1271
140,0.54324
141,0.51578
142,0.46513000000000004
143,0.3988
144,-0.8002100000000001
145,0.26379
146,-0.7639699999999999
147,0.58953
148,0.80833
149,0.60449
150,0.7178899999999999
151,0.81593
152,0.7701
153,2.3321
154,2.4682
155,0.61442
156,0.53096
157,2.0646
158,1.8631
159,0.39121999999999996
160,1.4372
161,-0.040102
162,-0.42953
163,-0.67974
164,-0.48007
165,-0.5473899999999999
