time,value
0,3.0664
1,4.6206
2,3.8343
3,3.68
4,3.1421
5,2.9365
6,2.3119
7,1.7538
8,-0.36362
9,-0.68519
10,-0.7542
11,-0.77163
12,-0.76256
13,-0.78203
14,-0.7426
15,-0.7884899999999999
16,-0.6946399999999999
17,-0.6835
18,-0.6700699999999999
19,-0.48778999999999995
20,-0.010831
21,0.37803000000000003
22,0.5736600000000001
23,0.57601
24,-0.26933
25,-0.72024
26,1.7335
27,1.3914
28,1.3194
29,0.54169
30,0.55972
31,0.62648
32,0.53362
33,0.3081
34,-0.14073
35,-0.5259199999999999
36,-0.56263
37,-0.7508199999999999
38,-0.7996300000000001
39,-0.8063600000000001
40,-0.8523799999999999
41,-0.7035399999999999
42,-0.55735
43,0.2121
44,0.124
45,-0.72445
46,0.17827
47,-0.49466000000000004
48,-0.72968
49,-0.73268
50,0.53587
51,-0.7702600000000001
52,-0.7506
53,-0.6119
54,0.1992
55,-0.066075
56,-0.42266000000000004
57,-0.5603199999999999
58,-0.69998
59,-0.69613
60,-0.82758
61,-0.72321
62,0.16788
63,-0.73158
64,-0.72434
65,-0.48613
66,-0.1223
67,-0.0048603000000000006
68,-0.15857000000000002
69,-0.2686
70,-0.5080899999999999
71,-0.61878
72,-0.63985
73,-0.01208
74,-0.0089905
75,0.037635
76,0.11832000000000001
77,-0.7759
78,0.68794
79,0.43537
80,0.1739
81,-0.29601
82,-0.78499
83,-0.78683
84,-0.78872
85,-0.68928
86,0.33373
87,0.31889
88,0.47798999999999997
89,0.36346999999999996
90,0.20775
91,-0.60295
92,-0.63034
93,-0.5706
94,-0.6131300000000001
95,-0.75298
96,-0.50835
97,-0.24963000000000002
98,-0.80119
99,-0.7117899999999999
100,-0.72506
101,-0.6815100000000001
102,-0.7365
103,-0.2331
104,-0.014631
105,-0.63159
106,-0.037295999999999996
107,0.071729
108,0.080093
109,-0.6470899999999999
110,-0.72072
111,-0.71478
112,-0.2773
113,0.16872
114,0.12330999999999999
115,0.068473
116,-0.8571
117,-0.83162
118,0.28005
119,0.18294000000000002
120,0.14786
121,-0.22244
122,-0.33632
123,-0.2037
124,-0.75716
125,-0.16496
126,-0.7156899999999999
127,-0.6836300000000001
128,-0.6986
129,-0.79351
130,-0.55218
131,-0.8408100000000001
132,-0.61366
133,-0.87626
134,-0.82134
135,-0.91455
136,-0.8947200000000001
137,-0.8722200000000001
138,1.025
139,1.0965
140,0.57507
141,0.46456000000000003
142,0.5022300000000001
143,0.43233999999999995
144,-0.80855
145,0.24124
146,-0.79851
147,0.50953
148,0.75022
149,0.5874
150,0.70108
151,0.7809699999999999
152,0.7639100000000001
153,2.3359
154,2.4236
155,0.60326
156,0.52095
157,1.9968
158,1.825
159,0.24975
160,1.3882
161,-0.093683
162,-0.43193000000000004
163,-0.65478
164,-0.43511000000000005
165,-0.52054
