time,value
0,3.0641
1,3.2445
2,2.8857
3,2.775
4,2.3898
5,2.3177
6,2.0688
7,1.9671
8,1.6287
9,1.4753
10,1.2592
11,0.99761
12,0.41472
13,0.048895
14,1.5939
15,1.4992
16,1.3002
17,1.1611
18,0.67806
19,0.4046
20,0.14887
21,-0.18715
22,-0.41886
23,-0.6693899999999999
24,-0.9701700000000001
25,-0.82501
26,1.9253
27,1.5542
28,1.4403
29,0.9766299999999999
30,0.62578
31,0.25393000000000004
32,-0.21413000000000001
33,-0.56047
34,-0.73973
35,-0.8671399999999999
36,-0.90117
37,-0.98021
38,0.9492200000000001
39,1.456
40,0.84755
41,0.89841
42,-0.29653
43,-0.7964899999999999
44,-0.68661
45,-0.92884
46,-0.63166
47,-0.8779
48,-0.945
49,-0.8779600000000001
50,0.085379
51,1.3534
52,1.0127
53,0.59349
54,-0.23213000000000003
55,-0.65857
56,-0.85178
57,-0.9255899999999999
58,-0.93984
59,-0.9094399999999999
60,-0.9509700000000001
61,-0.86326
62,-0.90759
63,1.1301
64,0.73954
65,0.38437
66,-0.0014093
67,-0.5223300000000001
68,-0.6734899999999999
69,-0.8123600000000001
70,-0.95404
71,-0.9188
72,-0.94578
73,0.15437
74,-0.034546
75,-0.19587000000000002
76,-0.46615
77,-0.8655700000000001
78,0.52987
79,-0.24279
80,-0.58606
81,-0.8277100000000001
82,1.3874
83,1.2789
84,0.83941
85,0.8367100000000001
86,0.39585
87,-0.056813
88,-0.45221000000000006
89,-0.53628
90,-0.74537
91,-0.9398
92,-0.9618399999999999
93,-0.9757399999999999
94,-0.8810100000000001
95,1.1752
96,0.7444
97,0.016715999999999998
98,-0.9587200000000001
99,-0.892
100,-0.9376700000000001
101,-0.9142
102,0.9395899999999999
103,0.67277
104,0.66718
105,0.7651600000000001
106,0.54259
107,0.26088
108,-0.77887
109,-0.96178
110,-0.93673
111,-0.9966299999999999
112,-0.069744
113,0.37698000000000004
114,0.28754
115,-0.23137
116,-1.0198
117,-1.0353
118,-0.63943
119,-0.3872
120,0.059775999999999996
121,-0.55472
122,-0.8132199999999999
123,-0.62813
124,-0.9158
125,-1.0066
126,-1.0331
127,-1.0318
128,-1.0023
129,-1.0461
130,-1.0642
131,-0.36953
132,-0.98851
133,-1.0569
134,-1.0032
135,-0.52377
136,-0.29969
137,0.3371
138,1.014
139,1.1779
140,0.0028927
141,-0.7198
142,0.6217699999999999
143,-0.37729
144,-0.93324
145,-0.67962
146,-0.93089
147,0.24466999999999997
148,-0.58097
149,0.21155
150,0.29265
151,-0.55628
152,-0.41847
153,0.071224
154,1.776
155,-0.42773
156,-0.46921
157,1.3264
158,-0.10046000000000001
159,-0.31905
160,-0.25266
161,-0.54404
162,-0.64631
163,-0.92455
164,-0.65972
165,-0.71
