time,value
0,5.3361
1,5.2331
2,4.7342
3,3.9867
4,2.7054
5,2.9436
6,2.2629
7,1.8469
8,1.0422
9,0.77783
10,0.40856
11,-0.14479
12,-0.83375
13,-0.75383
14,0.76772
15,0.38342
16,0.20799
17,-0.0055496
18,-0.34549
19,-0.52823
20,-0.65535
21,-0.5381199999999999
22,-0.3001
23,0.071615
24,-0.23148000000000002
25,-0.4921
26,1.8903
27,1.1023
28,0.98069
29,0.33118000000000003
30,0.08469299999999999
31,-0.012577
32,0.025158
33,-0.0059776000000000004
34,-0.11623
35,-0.25819000000000003
36,-0.59204
37,-0.7055
38,-0.21218
39,0.37171
40,-0.083749
41,-0.14356
42,-0.6130899999999999
43,-0.19522
44,-0.58786
45,-0.41173000000000004
46,-0.17382999999999998
47,-0.38538
48,-0.59582
49,-0.42941999999999997
50,-0.45937
51,0.29196
52,-0.07201
53,-0.5483100000000001
54,-0.41233000000000003
55,-0.29262
56,-0.41248
57,-0.32935
58,-0.4235
59,-0.44856
60,-0.54789
61,-0.32566
62,0.47151000000000004
63,0.042405
64,-0.4935
65,-0.6028899999999999
66,-0.65025
67,-0.32879
68,-0.33710999999999997
69,-0.23876
70,-0.37561
71,-0.33216
72,-0.69381
73,-0.5855
74,-0.5594
75,-0.46701000000000004
76,-0.23849
77,-0.40825
78,-0.006858800000000001
79,-0.04278
80,-0.099872
81,-0.20169
82,0.30039
83,0.15911
84,-0.20440999999999998
85,-0.24698
86,-0.58938
87,-0.44193000000000005
88,-0.045635
89,-0.13733
90,-0.15447
91,-0.38969000000000004
92,-0.51543
93,-0.38765
94,-0.66109
95,-0.012865000000000001
96,-0.57733
97,-0.79533
98,-0.7201
99,-0.60949
100,-0.5698
101,-0.6709
102,-0.33488
103,-0.61643
104,0.62759
105,-0.56535
106,-0.6265
107,-0.49577
108,-0.17071
109,-0.76543
110,-0.6886
111,-0.7610100000000001
112,-0.6229399999999999
113,-0.54487
114,-0.46203999999999995
115,-0.19892
116,-0.73612
117,-0.78988
118,-0.47497
119,-0.24505
120,-0.386
121,-0.23856
122,-0.46858999999999995
123,-0.2969
124,-0.36373
125,-0.2071
126,-0.3924
127,-0.44268
128,-0.36915
129,-0.66165
130,-0.37229
131,-0.79424
132,-0.66317
133,-0.8083199999999999
134,-0.66811
135,0.08226
136,-0.76222
137,-0.63373
138,1.0354
139,0.7984399999999999
140,0.017624
141,0.16666
142,0.11687
143,-0.12320999999999999
144,-0.63245
145,-0.080651
146,-0.59705
147,-0.017381999999999998
148,0.28575
149,0.12668
150,0.24061
151,0.2611
152,0.19749
153,1.1946
154,1.8501
155,0.20935
156,0.15354
157,1.1134
158,1.0219
159,0.55953
160,0.7511
161,0.12362000000000001
162,-0.22294
163,-0.67251
164,-0.29514
165,-0.40778000000000003
