time,value
0,4.6341
1,5.9719
2,4.2284
3,3.4355
4,2.8943
5,2.8139999999999996
6,2.2748
7,1.7774
8,0.21525
9,0.053439
10,-0.47328000000000003
11,-0.88205
12,-0.79137
13,-0.8142
14,0.0090283
15,-0.18025
16,-0.28943
17,-0.63955
18,-0.67301
19,-0.70782
20,-0.6511600000000001
21,0.053092999999999994
22,0.32439
23,0.34718000000000004
24,-0.18592
25,-0.41561000000000003
26,1.5026
27,1.2063
28,0.99346
29,0.34385
30,0.18132
31,0.25137
32,0.25533
33,0.16103
34,0.0014620999999999998
35,-0.22045
36,-0.60512
37,-0.7711899999999999
38,-0.7306600000000001
39,-0.1934
40,-0.67662
41,-0.66599
42,-0.77394
43,-0.2564
44,-0.29025
45,-0.41823999999999995
46,0.029827999999999997
47,-0.36701
48,-0.6068
49,-0.41108999999999996
50,0.050302
51,-0.27443
52,-0.6916899999999999
53,-0.7013199999999999
54,-0.26345999999999997
55,-0.13141
56,-0.36099000000000003
57,-0.29784
58,-0.37363
59,-0.40751
60,-0.5444899999999999
61,-0.3003
62,0.67194
63,-0.6832
64,-0.74048
65,-0.7442
66,-0.41115
67,-0.1155
68,-0.23226999999999998
69,-0.19027
70,-0.30496
71,-0.31889
72,-0.72405
73,-0.26734
74,-0.10607
75,-0.13743
76,-0.015350999999999998
77,-0.40700000000000003
78,0.22665
79,0.16967000000000002
80,0.058363
81,-0.10740999999999999
82,-0.27746
83,-0.46675
84,-0.71935
85,-0.68519
86,-0.03528
87,-0.020444
88,0.22041
89,0.12019
90,0.007595
91,-0.31221
92,-0.45128
93,-0.35309
94,-0.66468
95,-0.67335
96,-0.6812199999999999
97,-0.69614
98,-0.7203
99,-0.61747
100,-0.53163
101,-0.68014
102,-0.71394
103,-0.69238
104,0.72177
105,-0.73264
106,-0.49325
107,-0.26916999999999996
108,0.005536500000000001
109,-0.78045
110,-0.70091
111,-0.79477
112,-0.76742
113,-0.17504
114,-0.19215
115,0.001342
116,-0.75697
117,-0.81286
118,-0.18758
119,-0.11143
120,-0.15237
121,-0.1138
122,-0.39208000000000004
123,-0.11394000000000001
124,-0.37301
125,-0.029282
126,-0.36354000000000003
127,-0.39638
128,-0.32748
129,-0.7208100000000001
130,-0.29273000000000005
131,-0.81111
132,-0.6453899999999999
133,-0.85672
134,-0.6794100000000001
135,0.070477
136,-0.85411
137,-0.85815
138,0.97562
139,0.73922
140,0.31742
141,0.33314
142,0.18404
143,0.1659
144,-0.64067
145,0.075822
146,-0.59483
147,0.16532
148,0.52741
149,0.29766
150,0.38889
151,0.5167
152,0.44735
153,1.7075
154,2.0539
155,0.41368999999999995
156,0.34547
157,1.5595
158,1.3953
159,0.77935
160,1.1076
161,0.26274000000000003
162,-0.16399999999999998
163,-0.68252
164,-0.27476
165,-0.3958
