time,value
0,4.2299
1,4.0691
2,3.6897
3,3.5854
4,3.1099
5,3.0154
6,2.5387
7,2.2917
8,1.7265
9,1.393
10,0.94266
11,0.78669
12,0.54393
13,-0.048831
14,1.3873
15,1.2345
16,0.93581
17,0.67696
18,0.40556
19,0.14068
20,-0.061371
21,-0.46835
22,-0.73666
23,-0.6250399999999999
24,-0.54462
25,-0.53776
26,2.1148
27,1.5487
28,1.2675
29,0.57218
30,0.10415999999999999
31,-0.3498
32,-0.45398
33,-0.415
34,-0.39799999999999996
35,-0.46193999999999996
36,-0.7015899999999999
37,-0.7358
38,0.56595
39,1.2322
40,0.49193000000000003
41,0.57873
42,-0.013507
43,-0.27407
44,-0.4809
45,-0.6271100000000001
46,-0.71421
47,-0.50485
48,-0.71419
49,-0.6358
50,-0.62059
51,1.0633
52,0.59216
53,0.20633
54,-0.56977
55,-0.5818399999999999
56,-0.63093
57,-0.5475300000000001
58,-0.57731
59,-0.60318
60,-0.6873199999999999
61,-0.54047
62,0.13409000000000001
63,0.71541
64,0.2572
65,-0.052796
66,-0.28711
67,-0.62115
68,-0.64158
69,-0.5422600000000001
70,-0.60393
71,-0.50645
72,-0.74222
73,-0.1087
74,-0.43086
75,-0.60875
76,-0.58278
77,-0.6270399999999999
78,-0.010419
79,-0.48173
80,-0.47097
81,-0.46407
82,1.0766
83,0.86449
84,0.50024
85,0.40967
86,-0.46348
87,-0.78257
88,-0.71785
89,-0.7102
90,-0.6342399999999999
91,-0.50972
92,-0.63834
93,-0.56277
94,-0.71873
95,0.69933
96,0.10583
97,-0.24896
98,-0.7620600000000001
99,-0.6636
100,-0.63588
101,-0.71213
102,0.39544
103,-0.12504
104,-0.81197
105,0.17099
106,-0.3091
107,-0.6805899999999999
108,-0.60748
109,-0.77451
110,-0.7248100000000001
111,-0.77151
112,-0.021564
113,-0.6221800000000001
114,-0.7440899999999999
115,-0.625
116,-0.76849
117,-0.79413
118,-0.70923
119,-0.7720100000000001
120,-0.69733
121,-0.58815
122,-0.6874899999999999
123,-0.62595
124,-0.5845100000000001
125,-0.65825
126,-0.62602
127,-0.65498
128,-0.5675600000000001
129,-0.7549399999999999
130,-0.65067
131,-0.25813
132,-0.72182
133,-0.8295100000000001
134,-0.72865
135,-0.62759
136,-0.48981
137,-0.32792
138,1.3884
139,0.9202899999999999
140,-0.28234000000000004
141,-0.2758
142,0.21952
143,-0.5139100000000001
144,-0.71005
145,-0.44337
146,-0.67915
147,-0.053291
148,-0.17369
149,-0.0017837
150,0.10504000000000001
151,-0.17992
152,-0.21675
153,0.36956
154,2.3148
155,-0.16787
156,-0.21024
157,0.8978799999999999
158,0.30975
159,0.24902
160,0.16435
161,-0.097413
162,-0.3464
163,-0.71888
164,-0.39237
165,-0.49918
